fid,COMMUNE,REGION,month,season,year,VHI_M,precip_sum,LST,NDVI
381,BASSOUL,FATICK,9,Wet,2021,61.66957014,2207.015381,29.8208116,0.616282008
381,BASSOUL,FATICK,10,Wet,2021,61.82377347,932.9043579,30.88114258,0.562400529
381,BASSOUL,FATICK,11,Dry,2021,61.75247613,0.106579192,30.32275917,0.581225595
381,BASSOUL,FATICK,12,Dry,2021,61.66326409,0.928309441,29.25467578,0.570747965
382,DIONEWAR,FATICK,1,Dry,2021,38.82634889,6.915410995,29.1555398,0.534895448
382,DIONEWAR,FATICK,2,Dry,2021,38.95793246,1.59828198,28.38126639,0.482979278
382,DIONEWAR,FATICK,3,Dry,2021,38.99233171,0.031538621,28.34389405,0.424968033
382,DIONEWAR,FATICK,4,Dry,2021,38.91657042,0,29.59334207,0.406387666
382,DIONEWAR,FATICK,5,Dry,2021,39.00919966,0,26.95273099,0.390204941
382,DIONEWAR,FATICK,6,Wet,2021,38.92997318,265.4543457,28.603112,0.53483698
382,DIONEWAR,FATICK,7,Wet,2021,38.96940916,590.7283936,28.22390046,0.500002081
382,DIONEWAR,FATICK,8,Wet,2021,38.89824872,3216.994141,29.56931921,0.587214347
382,DIONEWAR,FATICK,9,Wet,2021,38.85889601,1349.22876,29.3158365,0.621404762
382,DIONEWAR,FATICK,10,Wet,2021,38.92889667,545.4023438,29.99715401,0.568015948
382,DIONEWAR,FATICK,11,Dry,2021,38.87238452,0.367555857,30.85087239,0.613400525
382,DIONEWAR,FATICK,12,Dry,2021,38.83726799,0.340578169,28.9611034,0.592873033
383,DJIRNDA,FATICK,1,Dry,2021,19.57876607,8.070058823,29.75198733,0.390907822
383,DJIRNDA,FATICK,2,Dry,2021,11.71491558,3.918618202,29.26242167,0.330596845
383,DJIRNDA,FATICK,3,Dry,2021,11.68458536,0.019570513,30.09189145,0.294812071
383,DJIRNDA,FATICK,4,Dry,2021,11.6533157,0,32.52692542,0.269198984
383,DJIRNDA,FATICK,5,Dry,2021,11.80770053,0,29.79701516,0.26830152
383,DJIRNDA,FATICK,6,Wet,2021,11.68963253,358.9742432,31.35967925,0.366988127
383,DJIRNDA,FATICK,7,Wet,2021,11.76181707,841.6811523,29.1664584,0.38107234
383,DJIRNDA,FATICK,8,Wet,2021,11.58669466,4249.083008,30.57515119,0.459801292
383,DJIRNDA,FATICK,9,Wet,2021,11.53266527,1645.592651,32.02329114,0.48193247
383,DJIRNDA,FATICK,10,Wet,2021,11.65742663,659.553894,32.13401918,0.445199835
383,DJIRNDA,FATICK,11,Dry,2021,11.55356734,0.975573182,31.23667436,0.426062193
383,DJIRNDA,FATICK,12,Dry,2021,11.48962007,0.869404674,29.99488528,0.415274204
384,NOTTO,THIES,1,Dry,2021,0.432945684,7.974219322,39.56142176,0.286405768
384,NOTTO,THIES,2,Dry,2021,0.488894957,6.009529591,37.66243724,0.258384813
384,NOTTO,THIES,3,Dry,2021,0.481346986,0.002444813,42.43477523,0.239094853
384,NOTTO,THIES,4,Dry,2021,0.603883102,0,42.92945648,0.233410951
384,NOTTO,THIES,5,Dry,2021,0.668292143,0.169518963,39.14528777,0.221129112
384,NOTTO,THIES,6,Wet,2021,0.647108106,156.1599884,39.43551692,0.2356681
384,NOTTO,THIES,7,Wet,2021,0.516430878,301.9249878,39.56607162,0.291378532
384,NOTTO,THIES,8,Wet,2021,0.601219348,3147.093506,33.47725005,0.493378607
384,NOTTO,THIES,9,Wet,2021,0.478549738,871.4920654,35.4385235,0.560334702
384,NOTTO,THIES,10,Wet,2021,0.567274297,340.0948486,37.81059574,0.456595215
384,NOTTO,THIES,11,Dry,2021,0.595642861,0,40.67755749,0.401232086
384,NOTTO,THIES,12,Dry,2021,0.418729297,2.536582947,39.46609656,0.305026149
385,TASSETE,THIES,1,Dry,2021,0.455044908,6.663881779,39.58660939,0.29365799
385,TASSETE,THIES,2,Dry,2021,0.469695713,4.705446243,37.10519761,0.265331804
385,TASSETE,THIES,3,Dry,2021,0.476798,0.030525565,42.68395547,0.249611746
385,TASSETE,THIES,4,Dry,2021,0.581513307,0,43.0339915,0.242109047
385,TASSETE,THIES,5,Dry,2021,0.696177817,0.160292983,39.5610712,0.231210176
385,TASSETE,THIES,6,Wet,2021,0.645874168,128.6464081,42.49108478,0.258439326
385,TASSETE,THIES,7,Wet,2021,0.49136024,275.8991699,40.74458816,0.351519275
385,TASSETE,THIES,8,Wet,2021,0.475518673,2402.638184,34.6574012,0.536804239
385,TASSETE,THIES,9,Wet,2021,0.45263011,686.9258423,35.91425386,0.573033417
385,TASSETE,THIES,10,Wet,2021,0.531804625,290.0926208,39.09763914,0.451633284
385,TASSETE,THIES,11,Dry,2021,0.545343881,0,41.53255798,0.385345157
385,TASSETE,THIES,12,Dry,2021,0.362308467,2.106674433,39.01704975,0.292678372
386,ENAMPORE,ZIGUINCHOR,1,Dry,2021,37.11984338,0.184486657,30.5413515,0.439862785
386,ENAMPORE,ZIGUINCHOR,2,Dry,2021,35.86472858,1.208439469,30.3566007,0.388425949
386,ENAMPORE,ZIGUINCHOR,3,Dry,2021,35.9752162,0,31.80551401,0.343690635
386,ENAMPORE,ZIGUINCHOR,4,Dry,2021,35.93062713,0,32.94754078,0.316682085
386,ENAMPORE,ZIGUINCHOR,5,Dry,2021,36.03498228,2.953253984,30.92148173,0.306584249
386,ENAMPORE,ZIGUINCHOR,6,Wet,2021,35.94382156,440.541626,30.79669475,0.401845796
386,ENAMPORE,ZIGUINCHOR,7,Wet,2021,35.95213957,1389.634277,29.27546476,0.429006551
386,ENAMPORE,ZIGUINCHOR,8,Wet,2021,36.00260344,2501.851074,29.18638428,0.474390183
386,ENAMPORE,ZIGUINCHOR,9,Wet,2021,35.82325603,2312.558838,30.99033427,0.523483065
386,ENAMPORE,ZIGUINCHOR,10,Wet,2021,35.9370933,456.704834,30.65903075,0.489503398
386,ENAMPORE,ZIGUINCHOR,11,Dry,2021,35.85518088,15.33570957,30.26406551,0.494344623
386,ENAMPORE,ZIGUINCHOR,12,Dry,2021,35.81618857,0,29.96906932,0.464866856
387,NIASSIA,ZIGUINCHOR,1,Dry,2021,0.618976733,0.71966362,30.71118511,0.629210289
387,NIASSIA,ZIGUINCHOR,2,Dry,2021,0.626101701,1.597549796,30.68729956,0.565143961
387,NIASSIA,ZIGUINCHOR,3,Dry,2021,0.710620067,0.00932431,32.40244347,0.522770731
387,NIASSIA,ZIGUINCHOR,4,Dry,2021,0.645972214,0,34.34581649,0.519864376
387,NIASSIA,ZIGUINCHOR,5,Dry,2021,0.848882541,5.073143482,32.13594006,0.521406099
387,NIASSIA,ZIGUINCHOR,6,Wet,2021,0.687955489,730.7996826,31.84778116,0.535588904
387,NIASSIA,ZIGUINCHOR,7,Wet,2021,0.648345717,2410.88208,28.14366466,0.615161266
387,NIASSIA,ZIGUINCHOR,8,Wet,2021,0.652693925,3886.369629,30.35739987,0.626207319
387,NIASSIA,ZIGUINCHOR,9,Wet,2021,0.47259002,3283.786133,31.36090972,0.70624857
387,NIASSIA,ZIGUINCHOR,10,Wet,2021,0.601286081,698.9223633,30.3876095,0.67050881
387,NIASSIA,ZIGUINCHOR,11,Dry,2021,0.49275649,28.04638863,29.61665748,0.676235876
387,NIASSIA,ZIGUINCHOR,12,Dry,2021,0.447836799,0,29.95028456,0.632249741
388,BOKIDIAWE,MATAM,1,Dry,2021,0.503545572,7.454229355,38.08664399,0.229569508
388,BOKIDIAWE,MATAM,2,Dry,2021,0.46802241,4.57728529,40.11019247,0.211145401
388,BOKIDIAWE,MATAM,3,Dry,2021,0.591797567,0,43.50241979,0.190845119
388,BOKIDIAWE,MATAM,4,Dry,2021,0.620354203,0,47.82935987,0.183298333
388,BOKIDIAWE,MATAM,5,Dry,2021,0.719158015,0,42.7257026,0.172715604
388,BOKIDIAWE,MATAM,6,Wet,2021,0.691963385,195.6651917,42.45338686,0.187677451
388,BOKIDIAWE,MATAM,7,Wet,2021,0.395956581,1416.72876,38.19478546,0.248834561
388,BOKIDIAWE,MATAM,8,Wet,2021,0.639005693,5751.887695,34.17003423,0.37372474
388,BOKIDIAWE,MATAM,9,Wet,2021,0.560353549,1290.020142,39.14098646,0.331221321
388,BOKIDIAWE,MATAM,10,Wet,2021,0.542015739,66.76028442,41.26852512,0.251996495
388,BOKIDIAWE,MATAM,11,Dry,2021,0.450665312,0.748086452,41.70169501,0.246429989
388,BOKIDIAWE,MATAM,12,Dry,2021,0.416974957,3.196017265,38.13496513,0.228142676
389,NABADJI CIVOL,MATAM,1,Dry,2021,0.524897348,8.537150383,38.15691982,0.220704379
389,NABADJI CIVOL,MATAM,2,Dry,2021,0.534072432,4.791823387,39.54160179,0.204118879
389,NABADJI CIVOL,MATAM,3,Dry,2021,0.618497911,0,43.50766451,0.189646678
389,NABADJI CIVOL,MATAM,4,Dry,2021,0.646578875,0,47.03121239,0.184497698
389,NABADJI CIVOL,MATAM,5,Dry,2021,0.76309886,0,42.5957663,0.17495817
389,NABADJI CIVOL,MATAM,6,Wet,2021,0.651692807,256.852356,42.01934323,0.192317048
389,NABADJI CIVOL,MATAM,7,Wet,2021,0.329787882,1867.761963,38.16427085,0.290968249
389,NABADJI CIVOL,MATAM,8,Wet,2021,0.646654103,7623.00293,32.78885164,0.41077307
389,NABADJI CIVOL,MATAM,9,Wet,2021,0.579604204,1640.469116,38.96357591,0.344150883
389,NABADJI CIVOL,MATAM,10,Wet,2021,0.474182128,90.25891113,41.87612979,0.253184707
389,NABADJI CIVOL,MATAM,11,Dry,2021,0.435981019,1.679586649,41.54283049,0.239173867
389,NABADJI CIVOL,MATAM,12,Dry,2021,0.41212438,3.377566338,38.28860387,0.216044109
390,OGO,MATAM,1,Dry,2021,4.887548368,13.93660545,38.41723229,0.222521318
390,OGO,MATAM,2,Dry,2021,4.918241712,13.02586365,39.83689263,0.205058971
390,OGO,MATAM,3,Dry,2021,5.042177938,0.025018208,43.52891118,0.187225826
390,OGO,MATAM,4,Dry,2021,5.024414311,0,47.1039173,0.182120642
390,OGO,MATAM,5,Dry,2021,5.179813609,0,42.71792521,0.174554283
390,OGO,MATAM,6,Wet,2021,4.9813833,803.0703125,42.82530083,0.191587471
390,OGO,MATAM,7,Wet,2021,4.787293842,2953.353516,38.04123915,0.320553563
390,OGO,MATAM,8,Wet,2021,5.00380372,14125.17285,33.82391433,0.430416972
390,OGO,MATAM,9,Wet,2021,4.891573826,3487.989258,39.60991681,0.349341918
390,OGO,MATAM,10,Wet,2021,4.821693058,241.5641022,42.25962066,0.255647898
390,OGO,MATAM,11,Dry,2021,4.835712559,4.960683823,41.63222651,0.242164506
390,OGO,MATAM,12,Dry,2021,4.778337389,1.67257297,38.27532716,0.218906019
391,DEMBANCANE,MATAM,1,Dry,2021,64.33087676,0,37.36911238,0.273984822
391,DEMBANCANE,MATAM,2,Dry,2021,64.27511097,0,38.7984239,0.252270964
391,DEMBANCANE,MATAM,3,Dry,2021,64.38240939,0,41.72773898,0.22845191
391,DEMBANCANE,MATAM,4,Dry,2021,64.46909408,0,47.81808037,0.216817859
391,DEMBANCANE,MATAM,5,Dry,2021,64.48069144,0,44.25129801,0.198480501
391,DEMBANCANE,MATAM,6,Wet,2021,64.32691891,0,40.60635349,0.22275739
391,DEMBANCANE,MATAM,7,Wet,2021,64.21239231,0,38.34117852,0.259422664
391,DEMBANCANE,MATAM,8,Wet,2021,64.37370656,0,31.91534424,0.430742724
391,DEMBANCANE,MATAM,9,Wet,2021,64.44079388,0,35.51931437,0.412799541
391,DEMBANCANE,MATAM,10,Wet,2021,64.3559623,0,38.56425178,0.318564385
391,DEMBANCANE,MATAM,11,Dry,2021,64.34252072,0,38.90613442,0.286005733
391,DEMBANCANE,MATAM,12,Dry,2021,64.22020523,0,36.86083286,0.266146885
392,AOURE,MATAM,1,Dry,2021,0.388690427,0.867803276,39.57230057,0.256333485
392,AOURE,MATAM,2,Dry,2021,0.453072085,26.39779091,41.03684634,0.231480304
392,AOURE,MATAM,3,Dry,2021,0.595186632,0.1015587,45.58648716,0.204593841
392,AOURE,MATAM,4,Dry,2021,0.585538995,0.088660315,49.08651546,0.197894102
392,AOURE,MATAM,5,Dry,2021,0.64550317,17.08901787,45.50728795,0.185399437
392,AOURE,MATAM,6,Wet,2021,0.515576718,3479.137939,40.59931813,0.214660086
392,AOURE,MATAM,7,Wet,2021,0.246767579,8309.226563,36.87448814,0.349123525
392,AOURE,MATAM,8,Wet,2021,0.42001441,20270.24609,30.76878469,0.587006219
392,AOURE,MATAM,9,Wet,2021,0.633561203,7469.905762,34.29128514,0.58992488
392,AOURE,MATAM,10,Wet,2021,0.672708015,1551.474609,39.11038742,0.402213822
392,AOURE,MATAM,11,Dry,2021,0.494892302,27.91211891,40.67374594,0.338855726
392,AOURE,MATAM,12,Dry,2021,0.407998249,0,38.53864542,0.274721985
393,BOKILADJI,MATAM,1,Dry,2021,2.71296629,0.33075285,38.75481738,0.243996032
393,BOKILADJI,MATAM,2,Dry,2021,2.728197951,9.57497406,40.43322977,0.223589106
393,BOKILADJI,MATAM,3,Dry,2021,2.876354468,0,44.41812913,0.201238509
393,BOKILADJI,MATAM,4,Dry,2021,2.934459551,0.033924796,49.53950664,0.200055697
393,BOKILADJI,MATAM,5,Dry,2021,2.995127025,0.869729519,45.33539325,0.190501043
393,BOKILADJI,MATAM,6,Wet,2021,2.762225662,912.4492188,41.56518681,0.21379788
393,BOKILADJI,MATAM,7,Wet,2021,2.548326753,2302.018555,38.40734245,0.334406876
393,BOKILADJI,MATAM,8,Wet,2021,2.76678197,6211.731445,32.04864435,0.540855188
393,BOKILADJI,MATAM,9,Wet,2021,2.95052054,2181.114258,34.13479901,0.57674303
393,BOKILADJI,MATAM,10,Wet,2021,2.966504179,417.0012817,39.03875456,0.389063446
393,BOKILADJI,MATAM,11,Dry,2021,2.807203011,9.511595726,40.79616536,0.330139159
393,BOKILADJI,MATAM,12,Dry,2021,2.700135231,0,38.64982949,0.257841202
394,ORKADIERE,MATAM,1,Dry,2021,3.608333447,0.723421991,38.79621094,0.233808636
394,ORKADIERE,MATAM,2,Dry,2021,3.532887089,5.329431057,42.28984999,0.218556796
394,ORKADIERE,MATAM,3,Dry,2021,3.628391471,0.002378518,44.78519681,0.20432424
394,ORKADIERE,MATAM,4,Dry,2021,3.676404002,0,47.50525897,0.198800157
394,ORKADIERE,MATAM,5,Dry,2021,3.786404424,24.81417084,45.36773947,0.185592357
394,ORKADIERE,MATAM,6,Wet,2021,3.684696409,267.7162476,41.08674221,0.204368993
394,ORKADIERE,MATAM,7,Wet,2021,3.446443626,954.2053833,38.9049109,0.274593759
394,ORKADIERE,MATAM,8,Wet,2021,3.616189738,3312.557617,35.01498532,0.43788633
394,ORKADIERE,MATAM,9,Wet,2021,3.557700651,834.4940186,38.6199023,0.377260877
394,ORKADIERE,MATAM,10,Wet,2021,3.493123295,138.9902344,41.55324498,0.274728596
394,ORKADIERE,MATAM,11,Dry,2021,3.507808766,3.848981857,41.52076022,0.250775091
394,ORKADIERE,MATAM,12,Dry,2021,3.459660003,0,38.27796845,0.230206838
395,SEMME,MATAM,1,Dry,2021,0.526466653,0,40.13334579,0.219222619
395,SEMME,MATAM,2,Dry,2021,0.490077666,0,43.1612124,0.206289485
395,SEMME,MATAM,3,Dry,2021,0.560417981,0,45.73158559,0.19488594
395,SEMME,MATAM,4,Dry,2021,0.664214113,0,48.49280558,0.194372368
395,SEMME,MATAM,5,Dry,2021,0.759786412,0,45.59840916,0.18801095
395,SEMME,MATAM,6,Wet,2021,0.513248508,0,41.00465047,0.208430021
395,SEMME,MATAM,7,Wet,2021,0.311148534,0,40.11636337,0.332325816
395,SEMME,MATAM,8,Wet,2021,0.634706843,0,34.81033522,0.555054202
395,SEMME,MATAM,9,Wet,2021,0.726715425,0,37.95012907,0.522124803
395,SEMME,MATAM,10,Wet,2021,0.483848399,0,42.65573614,0.324178716
395,SEMME,MATAM,11,Dry,2021,0.41285097,0,43.65477253,0.263374499
395,SEMME,MATAM,12,Dry,2021,0.454375582,0,39.36763826,0.231961231
396,GOSSAS,FATICK,1,Dry,2021,0.425858577,0,40.91481566,0.253110102
396,GOSSAS,FATICK,2,Dry,2021,0.358695426,0,39.00502604,0.237051843
396,GOSSAS,FATICK,3,Dry,2021,0.426044489,0,42.64336388,0.221993335
396,GOSSAS,FATICK,4,Dry,2021,0.493863586,0,45.7802437,0.214650573
396,GOSSAS,FATICK,5,Dry,2021,0.507859825,0,40.73963549,0.207747761
396,GOSSAS,FATICK,6,Wet,2021,0.519731564,0,39.49072901,0.235489794
396,GOSSAS,FATICK,7,Wet,2021,0.519603088,0,39.23675693,0.326284607
396,GOSSAS,FATICK,8,Wet,2021,0.580908702,0,32.15008748,0.494465028
396,GOSSAS,FATICK,9,Wet,2021,0.404772308,0,35.12300979,0.477210894
396,GOSSAS,FATICK,10,Wet,2021,0.541825777,0,40.6823016,0.390296751
396,GOSSAS,FATICK,11,Dry,2021,0.571026738,0,41.40220996,0.327244178
396,GOSSAS,FATICK,12,Dry,2021,0.304410905,0,39.82253905,0.256118621
397,NDIENE LAGANE,FATICK,1,Dry,2021,0.401434944,1.828147411,40.90473871,0.259657974
397,NDIENE LAGANE,FATICK,2,Dry,2021,0.49154823,0.8013978,38.62151324,0.235345357
397,NDIENE LAGANE,FATICK,3,Dry,2021,0.459334469,0.004496333,42.28093448,0.217673213
397,NDIENE LAGANE,FATICK,4,Dry,2021,0.523173271,0,45.68492829,0.20975989
397,NDIENE LAGANE,FATICK,5,Dry,2021,0.585234404,0,40.45938161,0.198842573
397,NDIENE LAGANE,FATICK,6,Wet,2021,0.679836633,198.3541412,39.94494871,0.211137672
397,NDIENE LAGANE,FATICK,7,Wet,2021,0.552654959,258.9750061,39.01474647,0.310491056
397,NDIENE LAGANE,FATICK,8,Wet,2021,0.555967223,1226.068726,32.104039,0.493823176
397,NDIENE LAGANE,FATICK,9,Wet,2021,0.431426959,394.4326172,35.01958883,0.549616541
397,NDIENE LAGANE,FATICK,10,Wet,2021,0.471649963,173.3229218,41.25903532,0.435274045
397,NDIENE LAGANE,FATICK,11,Dry,2021,0.517619545,0,41.93174692,0.358725301
397,NDIENE LAGANE,FATICK,12,Dry,2021,0.304432966,0.027423616,39.87279231,0.270233174
398,OUADIOUR,FATICK,1,Dry,2021,0.35547953,1.575552821,40.94659935,0.261641619
398,OUADIOUR,FATICK,2,Dry,2021,0.422283595,1.093778133,39.58104393,0.236710225
398,OUADIOUR,FATICK,3,Dry,2021,0.414316172,0.007145298,42.4697744,0.218407413
398,OUADIOUR,FATICK,4,Dry,2021,0.48060566,0,45.44182282,0.211666549
398,OUADIOUR,FATICK,5,Dry,2021,0.525362939,0,40.5567689,0.200308275
398,OUADIOUR,FATICK,6,Wet,2021,0.638736568,242.3214722,40.6997493,0.221445499
398,OUADIOUR,FATICK,7,Wet,2021,0.512416643,385.7495117,38.27565235,0.357893852
398,OUADIOUR,FATICK,8,Wet,2021,0.577397967,1616.239014,31.96999654,0.539070965
398,OUADIOUR,FATICK,9,Wet,2021,0.425603671,496.2103271,34.92663937,0.53889063
398,OUADIOUR,FATICK,10,Wet,2021,0.44033184,231.9724579,40.30242719,0.414164516
398,OUADIOUR,FATICK,11,Dry,2021,0.452413067,0,41.49404228,0.34991921
398,OUADIOUR,FATICK,12,Dry,2021,0.230107049,0.127645209,39.28941373,0.265195044
399,PATAR LIA,FATICK,1,Dry,2021,0.394137241,2.381468773,40.60836464,0.265380229
399,PATAR LIA,FATICK,2,Dry,2021,0.437737462,1.161928892,38.98800925,0.239610543
399,PATAR LIA,FATICK,3,Dry,2021,0.437834356,0.022362616,42.14740303,0.221358684
399,PATAR LIA,FATICK,4,Dry,2021,0.507372434,0,45.0818034,0.214392581
399,PATAR LIA,FATICK,5,Dry,2021,0.541566709,0,40.69696357,0.204259274
399,PATAR LIA,FATICK,6,Wet,2021,0.593080868,204.3802185,38.95072271,0.237746252
399,PATAR LIA,FATICK,7,Wet,2021,0.489372911,374.4805908,36.8277663,0.354981103
399,PATAR LIA,FATICK,8,Wet,2021,0.512022037,1706.45105,31.9257756,0.521902392
399,PATAR LIA,FATICK,9,Wet,2021,0.255424573,481.6147156,35.35248051,0.526171272
399,PATAR LIA,FATICK,10,Wet,2021,0.407103842,220.7928925,39.81068556,0.423650038
399,PATAR LIA,FATICK,11,Dry,2021,0.494000397,0.044502027,41.77765075,0.370349047
399,PATAR LIA,FATICK,12,Dry,2021,0.291232699,0,40.12608847,0.274655765
400,ODOBERE,MATAM,1,Dry,2021,0.546552723,0,38.37704035,0.273881435
400,ODOBERE,MATAM,2,Dry,2021,0.554255601,0,40.43418284,0.240929954
400,ODOBERE,MATAM,3,Dry,2021,0.657300957,0,44.82320225,0.213794408
400,ODOBERE,MATAM,4,Dry,2021,0.697031313,0,46.9646093,0.196985955
400,ODOBERE,MATAM,5,Dry,2021,0.792311191,0,44.2365858,0.179347957
400,ODOBERE,MATAM,6,Wet,2021,0.817053673,0,40.24767365,0.184998838
400,ODOBERE,MATAM,7,Wet,2021,0.602398725,0,39.12892492,0.22080927
400,ODOBERE,MATAM,8,Wet,2021,0.810336741,0,35.52539326,0.325918514
400,ODOBERE,MATAM,9,Wet,2021,0.69148689,0,36.99920838,0.23258026
400,ODOBERE,MATAM,10,Wet,2021,0.541126516,0,40.92940756,0.186884819
400,ODOBERE,MATAM,11,Dry,2021,0.428785946,0,41.76217314,0.235235917
400,ODOBERE,MATAM,12,Dry,2021,0.268814698,0,38.04699694,0.225531435
401,SINTHIOU BAMAMBE BANADJI,MATAM,1,Dry,2021,0.575749963,0.201166004,40.65364048,0.213619613
401,SINTHIOU BAMAMBE BANADJI,MATAM,2,Dry,2021,0.519167853,0.986292005,43.00661965,0.204861906
401,SINTHIOU BAMAMBE BANADJI,MATAM,3,Dry,2021,0.549137437,0,44.76220525,0.192039213
401,SINTHIOU BAMAMBE BANADJI,MATAM,4,Dry,2021,0.564916523,0,48.70498641,0.189206665
401,SINTHIOU BAMAMBE BANADJI,MATAM,5,Dry,2021,0.675324836,0,44.07148052,0.177428595
401,SINTHIOU BAMAMBE BANADJI,MATAM,6,Wet,2021,0.527319136,19.81391907,41.43968552,0.203557901
401,SINTHIOU BAMAMBE BANADJI,MATAM,7,Wet,2021,0.472662741,77.73114777,40.8220409,0.29883832
401,SINTHIOU BAMAMBE BANADJI,MATAM,8,Wet,2021,0.624823989,317.5227356,36.76385143,0.444031513
401,SINTHIOU BAMAMBE BANADJI,MATAM,9,Wet,2021,0.529918469,71.72396088,41.58118545,0.375810004
401,SINTHIOU BAMAMBE BANADJI,MATAM,10,Wet,2021,0.446177041,9.169388771,44.46706225,0.275689815
401,SINTHIOU BAMAMBE BANADJI,MATAM,11,Dry,2021,0.397117572,0.069707558,43.47371554,0.235515051
401,SINTHIOU BAMAMBE BANADJI,MATAM,12,Dry,2021,0.443849488,0,39.35177818,0.207113854
402,OUSSOUYE,ZIGUINCHOR,1,Dry,2021,0.516500277,0,31.10656435,0.594320167
402,OUSSOUYE,ZIGUINCHOR,2,Dry,2021,0.541268833,0,31.75138395,0.519654496
402,OUSSOUYE,ZIGUINCHOR,3,Dry,2021,0.556141017,0,32.52859989,0.474825498
402,OUSSOUYE,ZIGUINCHOR,4,Dry,2021,0.455411736,0,34.59896069,0.453725956
402,OUSSOUYE,ZIGUINCHOR,5,Dry,2021,0.615281214,0,34.68067313,0.441230614
402,OUSSOUYE,ZIGUINCHOR,6,Wet,2021,0.420812698,0,32.65363489,0.474543323
402,OUSSOUYE,ZIGUINCHOR,7,Wet,2021,0.426990037,0,29.91821756,0.64823476
402,OUSSOUYE,ZIGUINCHOR,8,Wet,2021,0.552459641,0,29.48067313,0.712606947
402,OUSSOUYE,ZIGUINCHOR,9,Wet,2021,0.390274497,0,31.58975229,0.748403796
402,OUSSOUYE,ZIGUINCHOR,10,Wet,2021,0.594028526,0,30.59296177,0.714006597
402,OUSSOUYE,ZIGUINCHOR,11,Dry,2021,0.439644785,0,30.26686053,0.715923506
402,OUSSOUYE,ZIGUINCHOR,12,Dry,2021,0.425382127,0,31.35931072,0.614041465
403,OUASSADOU,KOLDA,1,Dry,2021,0.623297439,0,33.58349145,0.553424308
403,OUASSADOU,KOLDA,2,Dry,2021,0.572312461,0.216347009,36.02541024,0.44100692
403,OUASSADOU,KOLDA,3,Dry,2021,0.650936469,0.005328659,40.40470805,0.325218412
403,OUASSADOU,KOLDA,4,Dry,2021,0.67302688,3.692851305,42.85174201,0.384014489
403,OUASSADOU,KOLDA,5,Dry,2021,0.555300916,5.348413467,39.34942527,0.400141475
403,OUASSADOU,KOLDA,6,Wet,2021,0.617110005,1123.396484,35.55397265,0.509117941
403,OUASSADOU,KOLDA,7,Wet,2021,0.546847748,2275.80127,28.52033946,0.649975353
403,OUASSADOU,KOLDA,8,Wet,2021,0.344230428,3390.505371,26.95189882,0.770052636
403,OUASSADOU,KOLDA,9,Wet,2021,0.331699405,3146.019531,30.41318649,0.816338197
403,OUASSADOU,KOLDA,10,Wet,2021,0.707585317,1271.218262,29.86071096,0.765005693
403,OUASSADOU,KOLDA,11,Dry,2021,0.609758611,28.92670059,31.41251388,0.712077357
403,OUASSADOU,KOLDA,12,Dry,2021,0.440960672,1.057869434,33.82331633,0.594287416
404,PAKOUR,KOLDA,1,Dry,2021,0.549792337,0,35.15903029,0.52913336
404,PAKOUR,KOLDA,2,Dry,2021,0.519905727,0.400552601,36.66939062,0.410432418
404,PAKOUR,KOLDA,3,Dry,2021,0.697245257,0.083638288,40.21022976,0.327237186
404,PAKOUR,KOLDA,4,Dry,2021,0.718607812,6.61450243,42.5007818,0.396164842
404,PAKOUR,KOLDA,5,Dry,2021,0.584461551,12.54114628,38.5514074,0.412262507
404,PAKOUR,KOLDA,6,Wet,2021,0.570773635,1360.229736,36.04986322,0.497028104
404,PAKOUR,KOLDA,7,Wet,2021,0.524820713,2852.316406,28.16048368,0.639370681
404,PAKOUR,KOLDA,8,Wet,2021,0.39629449,4557.455566,28.6691452,0.800122287
404,PAKOUR,KOLDA,9,Wet,2021,0.379398955,4120.884766,30.59102045,0.816151375
404,PAKOUR,KOLDA,10,Wet,2021,0.656702879,1825.342651,29.55881799,0.748110622
404,PAKOUR,KOLDA,11,Dry,2021,0.637222418,21.35225105,31.01151062,0.701712632
404,PAKOUR,KOLDA,12,Dry,2021,0.501926482,0.04623042,33.87736886,0.575958354
405,PAROUMBA,KOLDA,1,Dry,2021,0.568513745,0.003060617,35.79849079,0.518289138
405,PAROUMBA,KOLDA,2,Dry,2021,0.536414583,1.697542787,36.95317181,0.389682508
405,PAROUMBA,KOLDA,3,Dry,2021,0.676091153,0.086142048,40.56941722,0.326622804
405,PAROUMBA,KOLDA,4,Dry,2021,0.696350063,11.3918829,42.63368434,0.389320017
405,PAROUMBA,KOLDA,5,Dry,2021,0.483026957,9.452403069,39.11165245,0.387120343
405,PAROUMBA,KOLDA,6,Wet,2021,0.489255948,2235.324219,36.82529416,0.491721458
405,PAROUMBA,KOLDA,7,Wet,2021,0.379804404,4546.203613,28.83548225,0.661891501
405,PAROUMBA,KOLDA,8,Wet,2021,0.521264471,8161.300781,28.05267616,0.785025759
405,PAROUMBA,KOLDA,9,Wet,2021,0.446885544,6222.55127,29.95947579,0.822017506
405,PAROUMBA,KOLDA,10,Wet,2021,0.744905058,2967.830078,29.44009976,0.756440457
405,PAROUMBA,KOLDA,11,Dry,2021,0.733262219,24.40620232,30.00058125,0.719393434
405,PAROUMBA,KOLDA,12,Dry,2021,0.563440143,0.434994936,33.35585679,0.593892598
406,CHERIF LO,THIES,1,Dry,2021,0.415350247,2.014422655,39.002547,0.272364897
