fid,2021-01_vhi,2021-02_vhi,2021-03_vhi,2021-04_vhi,2021-05_vhi,2021-06_vhi,2021-07_vhi,2021-08_vhi,2021-09_vhi,2021-10_vhi,2021-11_vhi,2021-12_vhi,2022-01_vhi,2022-02_vhi,2022-03_vhi,2022-04_vhi,2022-05_vhi,2022-06_vhi,2022-07_vhi,2022-08_vhi,2022-09_vhi,2022-10_vhi,2022-11_vhi,2022-12_vhi,2023-01_vhi,2023-02_vhi,2023-03_vhi,2023-04_vhi,2023-05_vhi,2023-06_vhi,2023-07_vhi,2023-08_vhi,2023-09_vhi,2023-10_vhi,2023-11_vhi,2023-12_vhi,2024-01_vhi,2024-02_vhi,2024-03_vhi,2024-04_vhi,2024-05_vhi,2024-06_vhi,2024-07_vhi,2024-08_vhi,2024-09_vhi,2024-10_vhi,2024-11_vhi,2024-12_vhi
427,0.292295703,0.469511109,0.323566367,0.435571562,0.410606989,0.391530465,0.43846245,0.455734527,0.465413334,0.24738309,0.333703358,0.293708075,0.248495513,0.40142182,0.438736421,0.47632026,0.452092581,0.377777517,0.49230516,0.555550299,0.526388749,0.283233352,0.317600376,0.230177132,0.226445437,0.496133679,0.309260751,0.392340581,0.485595177,0.351646199,0.467846002,0.477068964,0.459140281,0.225224375,0.203280589,0.270243273,0.252135099,0.460803025,0.288271132,0.406794996,0.401572989,0.366580071,0.398105812,0.475080305,0.643882849,0.311407644,0.301280107,0.261095887
428,0.592034653,0.514187523,0.551967159,0.654549044,0.704846963,0.664831053,0.539301434,0.396651616,0.411139191,0.490828823,0.675456104,0.472397894,0.581188201,0.447276243,0.567340722,0.667675613,0.60686528,0.802907326,0.642877225,0.828344937,0.736626257,0.598251653,0.506802504,0.452174361,0.589221476,0.505359819,0.391513626,0.680561006,0.648359557,0.609522826,0.612762879,0.840229994,0.878056492,0.537050124,0.49030221,0.465676637,0.542834666,0.43502364,0.429041787,0.543636834,0.642915057,0.619225774,0.654883067,0.791537277,0.548765367,0.496181756,0.462752986,0.441721694
429,0.568087423,0.523053281,0.545393793,0.627343574,0.692667585,0.7159973,0.51587404,0.358730633,0.375648009,0.495133013,0.551516934,0.401490093,0.5109323,0.429491954,0.533131335,0.607355529,0.521382534,0.829531006,0.604874639,0.816852294,0.734725497,0.528500329,0.430022793,0.377032853,0.524615052,0.484590155,0.305057396,0.577110287,0.571537494,0.637304921,0.600605848,0.784134168,0.813332664,0.532655088,0.463985454,0.448732371,0.542001661,0.432517166,0.423755642,0.520210732,0.622274111,0.68700748,0.719560205,0.716908495,0.461473007,0.420613388,0.348484278,0.378578829
430,9.211874324,8.092868884,8.133236972,8.165589746,8.185403606,8.318626938,8.068750903,7.992503988,7.98681362,8.058145524,8.653999676,8.036876895,8.019524471,8.017081818,8.135125134,8.160106764,7.974151371,8.396832055,8.070791356,8.305490999,8.29883623,8.104586592,8.557065641,7.99344438,8.090619989,8.09191264,7.996143431,8.154387638,8.120072612,8.258243836,8.130718289,8.301114616,8.299030641,8.117387396,8.027242348,8.030278874,8.058813917,8.03189816,8.040975418,8.08951373,8.115518583,8.297590412,8.196053149,8.176515017,7.974888845,8.008885286,7.952093248,8.01139715
431,45.44128591,45.47434389,45.51945571,45.52769861,45.51912745,45.6384994,45.48448045,45.54011687,45.45503359,45.43738996,45.43525781,45.41792031,45.39295959,45.40583246,45.49151916,45.53561864,45.36030595,45.728419,45.46370835,45.7317735,45.68455272,45.41707742,45.33426476,45.35649519,45.40075801,45.43858074,45.37496359,45.50196723,45.39399869,45.57982734,45.56873444,45.73277114,45.6803888,45.47409228,45.37798535,45.37962099,45.40113103,45.42041702,45.41573639,45.44852017,45.44032252,45.61998258,45.57723614,45.63211044,45.4374681,45.41913942,45.37684002,45.40264811
432,85.76159165,85.71438641,85.73656931,85.81553389,85.90955044,85.97906334,85.88613708,85.93503966,85.96938737,85.87129072,85.68853774,85.71606835,85.75484078,85.73297959,85.88393897,85.82950789,85.80627493,86.03248575,85.92884694,85.94208799,86.04414882,85.90521968,85.65689623,85.67171063,85.73689911,85.75172411,85.65159492,85.73589372,85.77478167,85.92396861,86.02987755,85.9515978,85.93221756,85.85140162,85.66809299,85.6221159,85.69058953,85.73253716,85.772196,85.70425452,85.82916942,85.98948132,86.0606881,86.00317232,85.94839969,85.90722314,85.70211995,85.74677493
433,55.93829745,56.00086542,55.96749477,55.97485115,55.99098967,56.08202792,55.97134395,55.92212142,55.96496371,56.0918434,56.02561631,55.92905339,55.96585373,55.9937317,56.01790073,55.98619018,55.91247878,56.13214663,56.01589986,55.99284906,56.01372924,56.06757043,55.99642576,55.92226965,55.96688768,56.03217062,55.94033707,55.95511563,56.00411367,56.05131258,55.97199348,56.00823841,56.04137101,56.04022512,55.94009041,55.87865605,55.95001476,55.95624923,55.97879382,55.8944249,55.93602719,56.1177648,56.04584943,55.95093615,56.03545823,56.06607086,56.00106839,55.9614885
434,7.472372815,7.645709702,7.544269594,7.578930424,7.51999867,7.733541859,7.538618636,7.475319136,7.523141279,7.632032306,7.546186414,7.451019493,7.498662034,7.549710908,7.652679937,7.631672458,7.486979575,7.758403651,7.608606632,7.494622776,7.531524908,7.553498474,7.600500734,7.506926832,7.534171448,7.617819473,7.513181333,7.624110033,7.611643744,7.677752025,7.529712911,7.482372143,7.546423417,7.5394118,7.495156899,7.45362665,7.472377488,7.449825742,7.487050342,7.507921618,7.515269724,7.733595937,7.581850709,7.464265591,7.64439178,7.584721594,7.52523769,7.420729069
435,90.94862897,91.04388084,90.98789593,90.98920577,90.98852976,91.14776405,90.96783177,90.89469763,90.90333551,90.97830224,90.99475348,90.92462279,90.95166983,90.99913865,91.05259475,91.02929429,90.96725021,91.15172093,91.02953428,90.94274088,90.92700784,90.98157419,91.00874421,90.91916419,90.97486753,91.06175419,90.98611738,90.97503802,91.01059879,91.07620648,90.97416538,90.93666865,90.90871748,90.94877153,90.95756089,90.89995485,90.952849,90.96594155,90.97961744,90.94868065,90.97190389,91.13242249,91.01324046,90.90608471,91.03196269,90.99674052,90.96881787,90.93151538
436,0.324085012,0.470881127,0.562969307,0.656751461,0.513428405,0.718592583,0.732023298,0.595317179,0.436143592,0.707087902,0.570516444,0.318388578,0.312564659,0.555532557,0.608410191,0.583198818,0.474980585,0.917155297,0.669401724,17.18568262,0.629844393,0.570904964,0.5397416,0.416255185,0.414103841,0.52288977,0.611120932,0.596792065,119.1876596,0.693765837,0.759288408,0.481266877,0.587845141,0.557428203,0.432605083,0.270351581,0.28925398,0.439689482,0.480030874,0.610899452,0.355589176,0.486266009,0.617639948,0.676713445,0.741638792,0.747817173,0.580228888,0.539691797
437,0.303789873,0.444830723,0.526332357,0.676949577,0.581801554,0.671609051,0.688942227,0.542056157,0.417346478,0.64994138,0.531947467,0.262810598,0.242973219,0.500965574,0.568430957,0.564887817,0.486765637,0.837064944,0.60036557,1.432292784,0.636412317,0.581769197,0.568008848,0.423280441,0.379891635,0.464943519,0.557889551,0.575350852,134.9120278,0.593563255,0.638203801,0.532992535,0.553478264,0.537386509,0.453568544,0.283282567,0.248615758,0.409906289,0.432468748,0.58770511,0.350355861,0.447261986,0.622400467,0.623141276,0.670652332,0.729320063,0.568394237,0.512440643
438,0.334422743,0.449816336,0.579397356,0.620296005,0.472351495,0.707347439,0.701256337,0.644597878,0.405602631,0.680680097,0.615744749,0.353365907,0.346791442,0.546610628,0.631984784,0.575757793,0.482938797,0.920510977,0.706929071,1.345091409,0.560539673,0.524481447,0.531671405,0.376368178,0.414551969,0.530226546,0.630902328,0.641500008,106.4299741,0.753691698,0.778063425,0.569128956,0.613202141,0.544090121,0.453602713,0.269400334,0.315548134,0.462446373,0.534991395,0.600770808,0.37468421,0.564825352,0.634632035,0.728875837,0.70413694,0.707516203,0.540523507,0.497388403
439,0.643087533,0.659292373,0.705573573,0.726179144,0.837417442,0.553216966,0.751167675,0.835484265,0.739681411,0.541676337,0.411842757,0.378263931,0.597927039,0.583712692,0.716351466,0.738426291,0.718625044,0.636136236,0.747686844,0.912167819,0.795888463,0.543456969,0.419308641,0.39466218,0.588021889,0.584736692,0.49469546,0.64545117,0.673336231,0.67553511,0.909784589,0.871457417,0.645198958,0.284358011,0.27123368,0.2251176,0.411124776,0.396582043,0.43245405,0.499360967,0.581982361,0.49955586,0.855369624,0.602601047,0.756843862,0.742673158,0.65476074,0.491948154
440,0.604935663,0.581761877,0.707486211,0.627327348,0.76648956,0.617329924,0.547255229,0.611759649,0.728278922,0.551185766,0.598706094,0.454744161,0.596314695,0.532664429,0.73543993,0.644482373,0.664010554,0.802130263,0.696209704,0.776887703,0.722574088,0.398029459,0.352904698,0.306311307,0.485955486,0.499784115,0.414826949,0.536258659,0.596647612,0.829569346,0.902871757,0.78176493,0.65379607,0.282037661,0.318090775,0.290396553,0.412330257,0.370998367,0.408545097,0.460276405,0.538139144,0.579395069,0.741902991,0.654482691,0.694329667,0.670917824,0.607281251,0.458245169
441,0.607331699,0.592658495,0.643886281,0.650377483,0.692396504,0.575087566,0.567963824,0.69465312,0.694910952,0.509405171,0.520154945,0.400342912,0.59604281,0.558396805,0.609897982,0.649916182,0.609729425,0.641072245,0.611278434,0.963272362,0.820170369,0.419990896,0.421224152,0.378555134,0.562332762,0.547495885,0.401287987,0.581474447,0.660497521,0.658775847,0.816258285,0.847374396,0.692530819,0.433524159,0.3737902,0.326017596,0.460047496,0.391588918,0.394560343,0.469530412,0.490142333,0.542406108,0.827037958,0.778910288,0.646498919,0.571604469,0.580301051,0.429469139
442,0.554933826,0.571458496,0.698485418,0.640912316,0.726893317,0.725882087,0.533385211,0.532618254,0.647036638,0.434015019,0.510172345,0.401312128,0.53587184,0.482878973,0.651812822,0.599866073,0.600896582,0.88933332,0.696491911,0.901220983,0.733091167,0.503398447,0.467167795,0.367292128,0.509128953,0.545112536,0.45750361,0.586791658,0.628589194,0.860801296,0.823334913,0.790810394,0.700710768,0.397755133,0.372878071,0.330370615,0.411460146,0.358116938,0.426762099,0.477047283,0.519719339,0.651470727,0.804621233,0.676462341,0.752640765,0.678556701,0.637660233,0.501658204
443,0.59883253,0.604090968,0.684477798,0.654581295,0.752803755,0.5794713,0.559326332,0.517597022,0.634726365,0.427886771,0.450113833,0.407316394,0.557560114,0.514993896,0.637027781,0.630229826,0.620942153,0.778637639,0.700231997,0.839564827,0.734066174,0.415843295,0.352055553,0.349382637,0.516017667,0.548353926,0.435491425,0.565064368,0.625620367,0.831413829,0.90179415,0.782521952,0.71206865,0.399054633,0.368832439,0.337652736,0.444345167,0.390924011,0.409414841,0.470343688,0.520108098,0.545116475,0.833410607,0.728412203,0.746243023,0.689451671,0.630890385,0.499439985
444,0.635802507,0.623940966,0.698256476,0.677636982,0.799326487,0.547253545,0.681770347,0.70347556,0.673436922,0.497016836,0.493019563,0.414202941,0.597974487,0.558493556,0.696122596,0.67619758,0.698043787,0.650073819,0.713198188,0.842411634,0.760003422,0.513431527,0.46119222,0.366688481,0.557173961,0.582730298,0.474246725,0.607169329,0.657317184,0.707220107,0.909418723,0.874320119,0.648484385,0.323913293,0.356469397,0.291489826,0.437399386,0.3984917,0.420671966,0.488392473,0.578447313,0.510952656,0.820539223,0.603294088,0.698759079,0.719941827,0.630068292,0.48931093
445,0.58170379,0.510649594,0.487388421,0.588305792,0.600376316,0.594054243,0.392027265,0.396961697,0.355132493,0.315449425,0.365620567,0.251445272,0.474109941,0.435704117,0.489104541,0.515222334,0.506632963,0.702940169,0.462980816,0.723153314,0.708444938,0.477592274,0.49912703,0.378031832,0.573447652,0.556556742,0.381449241,0.557665993,0.479653429,0.679816418,0.50194289,0.812806423,0.698448335,0.397009317,0.281940923,0.27165109,0.5135055,0.369919059,0.304550537,0.422629704,0.456719984,0.612696705,0.657138629,0.82225564,0.747250672,0.632595992,0.525693964,0.486254969
446,0.641254524,0.505422253,0.486838616,0.605441633,0.623556205,0.625228432,0.424822188,0.443923657,0.466243504,0.415483051,0.441679742,0.281757898,0.543855346,0.444365693,0.491588376,0.532706981,0.529974453,0.707293826,0.452764375,0.819484997,0.752780386,0.550728976,0.666651939,0.472830364,0.661848354,0.597857595,0.376716982,0.613622161,0.544059711,0.698521727,0.533589434,0.766068624,0.749548829,0.472845799,0.418091825,0.340525517,0.539145011,0.367365647,0.296544056,0.440227219,0.466476587,0.591471227,0.639136994,0.697394193,0.710060798,0.608283252,0.616687427,0.498170788
447,0.56411822,0.523559521,0.490257819,0.708096602,0.644466085,0.711213443,0.423502378,0.448130926,0.388076898,0.378626707,0.39963963,0.36147765,0.468220817,0.471743397,0.501364978,0.653417565,0.543769894,0.778855013,0.521028083,0.744023174,0.710457532,0.562638416,0.394886713,0.396822974,0.50765831,0.494156392,0.332890925,0.6151879,0.486646888,0.725756796,0.483362733,0.743246367,0.753578072,0.580585596,0.390998106,0.442825584,0.51698109,0.401924371,0.327692093,0.555640046,0.504310736,0.653221125,0.595621616,0.821623798,0.777277083,0.751260351,0.468553787,0.564770926
448,0.569204018,0.508434277,0.511402236,0.612777119,0.584617791,0.740403757,0.507216061,0.451704919,0.426274952,0.372264658,0.383015743,0.214064035,0.474660125,0.435490177,0.529375009,0.523416634,0.47838525,0.763746116,0.524994904,0.78031655,0.714183993,0.539462112,0.577655563,0.357510584,0.596018377,0.554385707,0.411370345,0.604687478,0.487473826,0.829557405,0.551734225,0.661481304,0.716368216,0.483521864,0.395384389,0.242973103,0.486516895,0.341811038,0.316906964,0.420689253,0.427141126,0.71048569,0.834403756,0.832403326,0.870825487,0.769016276,0.732254597,0.538595813
449,0.557462638,0.479671472,0.494460101,0.680003123,0.638610833,0.73039473,0.374238683,0.34194303,0.357591751,0.248630408,0.312454118,0.269650431,0.442474384,0.427860193,0.491623208,0.570360561,0.518632228,0.754262089,0.507500177,0.75125411,0.741856627,0.531817728,0.465662037,0.385517811,0.561265202,0.475868069,0.380439908,0.625024327,0.510211369,0.759338904,0.39456294,0.598200633,0.66726871,0.381633406,0.297503402,0.338648288,0.487969144,0.323495937,0.30140646,0.500992304,0.483573649,0.741261375,0.690399376,0.818581626,0.816122859,0.709854305,0.545875901,0.547470448
450,0.449514029,0.466613524,0.670460559,0.567783693,0.787742127,0.840403063,0.617487909,0.449412671,0.409289343,0.621193799,0.33008047,0.178104049,0.340206764,0.366131557,0.595171133,0.485526127,0.591924318,1.017289174,0.74289733,1.366665523,0.692961136,0.753513501,0.550486405,0.380586906,0.54287413,0.581325876,0.594432085,1.183115267,0.791951157,0.708842376,0.481498597,0.639388807,0.702277766,0.772793649,0.534583686,0.32034759,0.364798204,0.350633639,0.537093394,0.500515703,0.641414472,0.607114325,0.656507442,0.570992247,0.79265011,0.821211721,0.762342867,0.561184223
451,0.434499427,0.497143068,0.647463467,0.597848561,0.798192688,0.781445019,0.539059975,0.356968563,0.431768132,0.612572806,0.405416461,0.24918265,0.368150085,0.421898527,0.60382634,0.510093058,0.643710309,0.971383397,0.753499209,0.72318561,0.669749457,0.671017477,0.47699942,0.365753288,0.498270455,0.55424202,0.554457967,1.857073525,0.80029647,0.701210526,0.513130165,0.634383946,0.688537047,0.679085739,0.409228908,0.274764422,0.312246128,0.334121024,0.504655641,0.482183071,0.649107321,0.535408007,0.560681819,0.349191951,0.786751332,0.752423233,0.693148183,0.495975278
452,39.00962272,39.02584542,39.14704039,39.11989486,39.14434247,39.25421536,39.0750096,38.99206513,39.0080688,39.0035314,39.07409166,38.99146434,38.95073473,38.98183203,39.14548861,39.1183002,38.94283441,39.3227233,39.02774932,39.129698,39.20909401,39.13770837,39.00587507,38.91113867,39.04800866,39.02328613,39.04492834,39.10565795,39.01459137,39.24241555,39.05995414,39.18243666,39.19045705,39.10207281,39.0186632,38.96472466,38.96883083,38.96828975,39.02555558,39.04466644,39.05423734,39.26599642,39.06066627,38.97656863,38.97421153,39.00760792,38.92028771,38.89805899
453,8.74121026,8.702503581,8.717165375,8.82652964,8.792789896,8.89086554,8.670543334,8.742955588,8.612322217,8.672305768,8.649032783,8.638363863,8.674157843,8.638916277,8.680266766,8.793650629,8.674459096,8.969971175,8.670816815,9.002261621,8.882019025,8.672061332,8.584119884,8.629822371,8.682719356,8.669816928,8.529520077,8.756864866,8.670347449,8.848038638,8.860331864,9.056367936,8.93952965,8.802409395,8.736775718,8.729936237,8.732806818,8.642881531,8.570590099,8.71882737,8.698954356,8.869816622,8.838085618,8.872249519,8.779242897,8.807473902,8.608249986,8.651977835
454,0.592005522,0.543643393,0.509564133,0.68927865,0.647847625,0.741796021,0.525914049,0.500898336,0.438745471,0.480459853,0.442243977,0.451821678,0.510984775,0.485649134,0.507306608,0.672290552,0.532937064,0.825591702,0.552365969,0.78729446,0.713579797,0.508559083,0.38218458,0.472312465,0.5587929,0.493846514,0.315940291,0.614452163,0.506443627,0.712603843,0.75354959,0.927016106,0.785072616,0.573017684,0.421161433,0.543214801,0.578338597,0.4642234,0.355311183,0.583408321,0.527914967,0.692389193,0.665985522,0.683916438,0.530610814,0.570623454,0.395220762,0.499094535
455,0.624230427,0.558055918,0.584640215,0.708660072,0.721328862,0.748417828,0.565585168,0.364660503,0.388197384,0.44730264,0.477028908,0.342891369,0.526651957,0.454648899,0.534905158,0.646895446,0.537464978,0.835458838,0.682340017,0.869652424,0.697374744,0.582948085,0.44507305,0.379057164,0.556726636,0.506431782,0.306428527,0.631183413,0.576074067,0.679768462,0.688351976,0.85969407,0.775203526,0.50804279,0.398265274,0.411648769,0.549233433,0.433133229,0.383476412,0.564181973,0.587084984,0.641817217,0.709697018,0.681478332,0.498974875,0.535573976,0.385480714,0.387079373
456,0.357842847,0.448072644,0.552967632,0.642538927,0.709615762,0.743170242,0.542070673,0.48816037,0.590680747,0.556407216,0.528197421,0.375821595,0.344872751,0.501087216,0.611486288,0.674022738,0.543066471,0.930294044,0.492668644,0.626352855,0.894037556,0.890704232,0.800449725,0.548743509,0.505358291,0.539414384,0.590507791,0.760333574,0.720128493,0.914082046,0.561031629,0.772319015,0.742002709,0.556129233,0.481712381,0.326278721,0.272063254,0.350969852,0.501994069,0.581932294,0.623146781,0.87830986,0.902484562,0.792445019,0.703433413,0.655985906,0.568119601,0.547551271
457,0.543392559,0.587928002,0.695639959,0.686431588,0.783804549,0.70324954,0.495919784,0.702253675,0.609257797,0.549300714,0.487703652,0.40692485,0.538042385,0.528652416,0.717459093,0.695270654,0.697914996,0.885898289,0.565197861,0.750890453,0.766560261,0.672166813,0.603971922,0.451569906,0.590162158,0.570837033,0.57513766,0.700221106,0.702401108,0.800881056,0.797285611,0.824296132,0.705701819,0.435118356,0.452763358,0.382013708,0.413756894,0.404807707,0.548564362,0.609573288,0.640918863,0.755121496,0.86484973,0.753765667,0.681854261,0.721887299,0.580377123,0.525981581
458,0.482115806,0.543708906,0.634054572,0.617182231,0.716687214,0.622135357,0.454198127,0.631343631,0.504122485,0.506419957,0.48382719,0.397103343,0.494944784,0.516298047,0.673032423,0.655294418,0.672267739,0.877859705,0.573451839,0.664395941,0.723532497,0.728849466,0.651212577,0.452728292,0.568870909,0.574100916,0.560838418,0.681087277,0.716576755,0.777198741,0.712918162,0.752372177,0.63230963,0.427653852,0.432034975,0.348423023,0.369543034,0.378067182,0.527754525,0.573282441,0.621846112,0.702998574,0.85358068,0.726449425,0.675092084,0.706898174,0.569046001,0.47853779
459,0.717011653,0.651715429,0.799540157,0.790028502,0.876499755,0.850836636,0.594781849,0.566657172,0.623541145,0.631767477,0.491079571,0.407325233,0.577438021,0.570344565,0.755865147,0.852076108,0.746701793,0.926958356,0.58629524,0.70172658,0.705438771,0.68941869,0.648175513,0.512477682,0.725787057,0.680602372,0.699304643,0.820422648,0.813646512,0.949438523,0.665897374,0.790725089,0.739667827,0.427232282,0.32367874,0.217446702,0.357192612,0.344299701,0.437775161,0.58166832,0.754426121,0.900154927,0.788189139,0.653402342,0.617837129,0.452037678,0.434334407,0.51264378
460,41.31927584,41.33763295,41.27219569,41.37430182,41.31956827,41.29010669,41.33520508,41.38138088,41.2887739,41.19201382,41.27989607,41.31921117,41.30605472,41.33326755,41.38097568,41.43840299,41.31192261,41.40891155,41.41918906,41.4731487,41.28371641,41.22627861,41.28602156,41.27892316,41.30419624,41.39394085,41.28277667,41.32777833,41.3064754,41.33299281,41.36705086,41.43185019,41.32347098,41.23043228,41.26273079,41.26461747,41.26856274,41.34039027,41.29299226,41.32620896,41.28529851,41.32631952,41.39474959,41.41929354,41.47324378,41.27563405,41.33692924,41.30120232
461,79.81468205,79.87341367,79.8175812,79.85658119,79.82175384,79.90218462,79.86224615,79.88791966,79.80578804,79.74136752,79.80491966,79.81119658,79.77349231,79.81327009,79.84753504,79.86771453,79.8346359,79.92033163,79.91054016,79.93003589,79.82667521,79.79302222,79.83113504,79.7890718,79.79881026,79.88527862,79.84512136,79.81141539,79.83097607,79.88879829,79.87473162,79.92406838,79.82450428,79.74217778,79.75119829,79.78465983,79.77921025,79.81454188,79.81204957,79.79744103,79.82091282,79.89140855,79.8737265,79.9021624,79.86324786,79.77727863,79.76773162,79.7850718
462,1.318013975,1.428009129,1.327850716,1.417065784,1.394567346,1.61562033,1.523792467,1.479136533,1.368163857,1.464551702,1.442563163,1.248714614,1.322674517,1.400159701,1.381559691,1.465089206,1.304721279,1.605747143,1.521953321,1.450460935,1.482198055,1.502483097,1.436659569,1.269319731,1.328453809,1.462626907,1.391714851,1.446006784,1.390857392,1.598391411,1.542518618,1.417122837,1.44436016,1.403169197,1.366935411,1.219043462,1.274840053,1.335711558,1.313013974,1.355624256,1.318519762,1.620533824,1.626821416,1.379136283,1.632154801,1.575086444,1.468936344,1.258184167
463,0.453313278,0.55032702,0.476815347,0.539004229,0.507310457,0.71095331,0.556782395,0.524570967,0.444722757,0.63436499,0.559438816,0.391035416,0.485161569,0.522297243,0.568839483,0.591231781,0.428039643,0.761576336,0.58148718,0.481680201,0.556674656,0.629817461,0.544476347,0.420643908,0.511413266,0.600997709,0.498068101,0.598041672,0.478116994,0.685356445,0.570686458,0.493295394,0.494773236,0.537592458,0.457760726,0.363535282,0.439045102,0.462418993,0.479030043,0.475143422,0.433794293,0.728119545,0.67501709,0.471147038,0.608545679,0.660211962,0.54516492,0.391122279
464,22.26251435,22.36471954,22.253035,22.3521006,22.29227054,22.47095077,22.46245404,22.40499164,22.24174129,22.28010788,22.26527509,22.15282783,22.21497915,22.31822942,22.34334359,22.390805,22.21824903,22.44855655,22.44207868,22.33598999,22.34533275,22.33052925,22.28388922,22.19648854,22.26611061,22.40594258,22.28942897,22.37534459,22.30105079,22.41833797,22.42053868,22.38461777,22.3010484,22.24575097,22.23760759,22.17600025,22.21748019,22.27421577,22.26212253,22.29632828,22.22931083,22.42996418,22.54726028,22.29151146,22.46327112,22.37075743,22.26900174,22.16811475
465,0.637192245,0.619365353,0.655991195,0.617730782,0.73855519,0.777295012,0.475512622,0.321959747,0.472552302,0.686952422,0.491902099,0.43941675,0.4762424,0.515535337,0.595035959,0.519981747,0.493673992,0.918944024,0.847540851,5.399621094,0.521557647,0.73009969,0.643415245,0.552230184,0.614040372,0.649333524,0.61808442,0.538353709,54.35258807,0.87110444,0.676927345,0.451700309,0.514053687,0.790609187,0.456252707,0.320446433,0.179825173,0.226949367,0.521138106,0.370793366,0.525495894,0.601920806,0.475079503,0.574650847,0.616084206,0.730113718,0.480460917,0.583912073
466,0.616246759,0.606646042,0.709188794,0.657221635,0.765407388,0.787792475,0.481636277,0.3570783,0.456200033,0.563244204,0.476809453,0.460312075,0.512202599,0.570366006,0.662421646,0.637970893,0.58675633,0.918988249,0.807945185,9.382945213,0.494739818,0.656279977,0.596733338,0.553919961,0.606617025,0.642955439,0.744661668,5.221325083,99.04293899,0.935821274,0.637621439,0.443814612,0.457130008,0.682342713,0.442154068,0.378942117,0.324235576,0.352973248,0.597733736,0.513605155,0.667767937,0.632093408,0.513537301,0.526476521,0.594801882,0.606744387,0.470161966,0.582571061
467,0.609021683,0.498357198,0.62382313,0.671456765,0.526044186,0.667813307,0.6298548,0.30292881,0.31736562,0.695639132,0.651075578,0.547279388,0.56151118,0.570575387,0.573527534,0.624872406,0.52789434,0.898038902,0.68953895,5.74757414,0.521868719,0.607288936,0.713109862,0.605579525,0.604729861,0.48304145,0.679557827,0.752863798,54.99835327,0.950352443,0.707556639,0.639162427,0.693835854,0.604837935,0.514481672,0.426279114,0.415943001,0.385213822,0.584694325,0.627823913,0.475410357,0.556459531,0.666770609,0.450109246,0.564484115,0.762665886,0.583474927,0.658849114
468,0.525262287,0.493610322,0.615202874,0.67833662,0.551197221,0.667693773,0.544783542,0.314251815,0.337183779,0.749265763,0.688398936,0.532366548,0.492492437,0.593601084,0.599790696,0.621909452,0.45244317,0.8611494,0.621944406,95.07145606,0.534747769,0.724587007,0.743843805,0.58616525,0.538356458,0.509547341,0.693006955,0.887997448,111.5195822,0.950996072,0.638549641,0.624583026,0.654392286,0.651170231,0.542518162,0.473977029,0.369696325,0.369406869,0.501650152,0.63106762,0.51098176,0.544749215,0.512428857,0.408693372,0.676959264,0.814429783,0.627561904,0.640012588
469,0.522191362,0.481977506,0.571333968,0.543328944,0.540808946,0.612733197,0.48418906,0.255522209,0.310953865,0.712373546,0.617554842,0.422397389,0.37822792,0.45798834,0.504960833,0.425189665,0.469398683,0.855925928,0.607978841,1.155357529,0.556201423,0.692390807,0.745475573,0.520046291,0.475594651,0.499493574,0.557635424,0.542950639,43.37479566,0.831263233,0.557817053,0.445749336,0.608975228,0.78444018,0.527055507,0.390676778,0.318997641,0.373026585,0.456555711,0.410043087,0.48879309,0.366442026,0.348661684,0.32357898,0.545478685,0.807401519,0.62994416,0.645455429
470,0.612522585,0.511497849,0.654370983,0.693307821,0.574328275,0.691121981,0.607333505,0.282060323,0.318901076,0.670137637,0.636992645,0.539331309,0.547210333,0.564494969,0.574719474,0.608023687,0.493338092,0.887929332,0.733216612,3.73331657,0.57328665,0.61168533,0.688372959,0.606420372,0.60498022,0.481606605,0.653964873,0.713051354,92.86735356,0.888664741,0.757788214,0.659072432,0.706187341,0.62391717,0.530536401,0.461019959,0.419423365,0.399671227,0.570806375,0.599018292,0.469701064,0.527074755,0.59220837,0.419520066,0.532729524,0.74332171,0.591813915,0.674544478
471,0.489432941,0.5004539,0.605789976,0.554040275,0.656266041,0.734358671,0.495525709,0.292501413,0.219311178,0.595818102,0.639555563,0.410534392,0.380996899,0.488610017,0.522305066,0.389616171,0.508632053,0.857666495,0.666763336,0.520685683,0.512816465,0.62155719,0.712705745,0.482774054,0.422806795,0.472822686,0.495563349,0.5255879,88.82209008,0.872618639,0.725267689,0.425159665,0.714871834,0.724263919,0.58934965,0.376059608,0.351388167,0.394939908,0.468883851,0.497600311,0.624603833,0.457695374,1.725364565,0.261287661,0.446422958,0.754159965,0.647620509,0.576931243
472,0.558644313,0.469876791,0.614894201,0.639017853,0.586819118,0.70617659,0.446818712,0.262791816,0.198602643,0.624055556,0.595666269,0.460843243,0.419074768,0.449749599,0.501225375,0.500227363,0.515579624,0.918212045,0.590783363,7.815294713,0.50996989,0.684468557,0.72930382,0.578531103,0.554006615,0.515095828,0.555370078,0.628104502,66.8079678,0.809199017,0.581856599,0.528370611,0.661617563,0.758571803,0.590916781,0.446507908,0.376745791,0.355058869,0.485065872,0.533900113,0.502561512,0.509059648,0.435739624,0.35463909,0.514103568,0.789422176,0.616673593,0.650205888
