precip_max,NDVI,LST,month,season,year,fid,COMMUNE,DEPARTEMEN,REGION
0,0.344277668,38.56,11,Dry,2023,332,KEUR NGALGOU,DIOURBEL,DIOURBEL
32.49741364,0.516168306,34.85,10,Wet,2023,332,KEUR NGALGOU,DIOURBEL,DIOURBEL
0.336638868,0.251676591,35.39,12,Dry,2023,332,KEUR NGALGOU,DIOURBEL,DIOURBEL
0,0.355819469,36.17,11,Dry,2024,332,KEUR NGALGOU,DIOURBEL,DIOURBEL
117.1525726,0.252621318,31.35601138,7,Wet,2024,332,KEUR NGALGOU,DIOURBEL,DIOURBEL
167.4040375,0.591013299,31.25,9,Wet,2024,332,KEUR NGALGOU,DIOURBEL,DIOURBEL
121.6378021,0.442283931,29.23,8,Wet,2024,332,KEUR NGALGOU,DIOURBEL,DIOURBEL
74.57296753,0.49065566,31.28,10,Wet,2024,332,KEUR NGALGOU,DIOURBEL,DIOURBEL
12.86907864,0.176906262,34.39,6,Wet,2024,332,KEUR NGALGOU,DIOURBEL,DIOURBEL
1.103106499,0.289278354,32.59,12,Dry,2024,332,KEUR NGALGOU,DIOURBEL,DIOURBEL
3.072057724,0.18665,39.45,5,Dry,2024,332,KEUR NGALGOU,DIOURBEL,DIOURBEL
0,0.195409508,38.81,4,Dry,2024,332,KEUR NGALGOU,DIOURBEL,DIOURBEL
0.122299984,0.247683333,34.1,1,Dry,2024,332,KEUR NGALGOU,DIOURBEL,DIOURBEL
0.230444878,0.210587097,35.53,2,Dry,2024,332,KEUR NGALGOU,DIOURBEL,DIOURBEL
0,0.2024625,36.98,3,Dry,2024,332,KEUR NGALGOU,DIOURBEL,DIOURBEL
42.56484604,0.221949328,38.57327703,6,Wet,2021,333,NDINDY,DIOURBEL,DIOURBEL
0,0.211781817,43.01,4,Dry,2021,333,NDINDY,DIOURBEL,DIOURBEL
0,0.202272126,38.41559096,5,Dry,2021,333,NDINDY,DIOURBEL,DIOURBEL
349.0064087,0.518014543,31.92555556,8,Wet,2021,333,NDINDY,DIOURBEL,DIOURBEL
36.93985748,0.299179475,35.41091153,7,Wet,2021,333,NDINDY,DIOURBEL,DIOURBEL
110.3395386,0.527844269,34.13408703,9,Wet,2021,333,NDINDY,DIOURBEL,DIOURBEL
0.635758877,0.25222,36.57,1,Dry,2021,333,NDINDY,DIOURBEL,DIOURBEL
0.364895403,0.228148651,36.11312813,2,Dry,2021,333,NDINDY,DIOURBEL,DIOURBEL
0.001449499,0.218812965,39.2,3,Dry,2021,333,NDINDY,DIOURBEL,DIOURBEL
0,0.339233503,39.3025,11,Dry,2021,333,NDINDY,DIOURBEL,DIOURBEL
0.100655727,0.25405,38.005,12,Dry,2021,333,NDINDY,DIOURBEL,DIOURBEL
30.33441734,0.390197858,37.42838909,10,Wet,2021,333,NDINDY,DIOURBEL,DIOURBEL
62.76805115,0.21546516,37.25911472,6,Wet,2022,333,NDINDY,DIOURBEL,DIOURBEL
241.3972321,0.479412426,37.63141748,8,Wet,2022,333,NDINDY,DIOURBEL,DIOURBEL
191.2481384,0.574883333,31.38574324,9,Wet,2022,333,NDINDY,DIOURBEL,DIOURBEL
123.8820648,0.333266667,37.35545455,7,Wet,2022,333,NDINDY,DIOURBEL,DIOURBEL
0,0.199115041,40.69,4,Dry,2022,333,NDINDY,DIOURBEL,DIOURBEL
10.77613449,0.191270576,41.89,5,Dry,2022,333,NDINDY,DIOURBEL,DIOURBEL
0.002039941,0.20787685,38.49,3,Dry,2022,333,NDINDY,DIOURBEL,DIOURBEL
0.509053349,0.23560196,36.22544316,1,Dry,2022,333,NDINDY,DIOURBEL,DIOURBEL
28.52146149,0.419353171,38.20572208,10,Wet,2022,333,NDINDY,DIOURBEL,DIOURBEL
2.263550282,0.36186839,37.86470817,11,Dry,2022,333,NDINDY,DIOURBEL,DIOURBEL
0.160358369,0.216223403,35.2,2,Dry,2022,333,NDINDY,DIOURBEL,DIOURBEL
0,0.279978611,37.68,12,Dry,2022,333,NDINDY,DIOURBEL,DIOURBEL
16.54648018,0.192733563,40.53041174,6,Wet,2023,333,NDINDY,DIOURBEL,DIOURBEL
161.3686218,0.271250339,34.97045275,7,Wet,2023,333,NDINDY,DIOURBEL,DIOURBEL
243.4752197,0.446212736,31.83,8,Wet,2023,333,NDINDY,DIOURBEL,DIOURBEL
0.012472151,0.210340289,43.91,4,Dry,2023,333,NDINDY,DIOURBEL,DIOURBEL
5.797662735,0.195442857,41.82,5,Dry,2023,333,NDINDY,DIOURBEL,DIOURBEL
165.9070129,0.556931603,32.11,9,Wet,2023,333,NDINDY,DIOURBEL,DIOURBEL
0.556339979,0.249888477,36.39333333,1,Dry,2023,333,NDINDY,DIOURBEL,DIOURBEL
0.007299307,0.225017569,34.35837782,2,Dry,2023,333,NDINDY,DIOURBEL,DIOURBEL
0.006865528,0.21622422,40.51,3,Dry,2023,333,NDINDY,DIOURBEL,DIOURBEL
0,0.32735,39.05,11,Dry,2023,333,NDINDY,DIOURBEL,DIOURBEL
39.15463257,0.503007972,35.4876611,10,Wet,2023,333,NDINDY,DIOURBEL,DIOURBEL
0.439637512,0.248280543,36.02,12,Dry,2023,333,NDINDY,DIOURBEL,DIOURBEL
192.6655273,0.600133475,31.49,9,Wet,2024,333,NDINDY,DIOURBEL,DIOURBEL
117.9089813,0.42049158,41.49,8,Wet,2024,333,NDINDY,DIOURBEL,DIOURBEL
112.2321701,0.272844976,30.25705584,7,Wet,2024,333,NDINDY,DIOURBEL,DIOURBEL
1.25939703,0.338592846,36.97,11,Dry,2024,333,NDINDY,DIOURBEL,DIOURBEL
19.41458511,0.1800875,34.95239311,6,Wet,2024,333,NDINDY,DIOURBEL,DIOURBEL
75.365448,0.493754428,31.66536466,10,Wet,2024,333,NDINDY,DIOURBEL,DIOURBEL
1.45240283,0.276607143,32.61190476,12,Dry,2024,333,NDINDY,DIOURBEL,DIOURBEL
3.626642704,0.190022808,39.07,5,Dry,2024,333,NDINDY,DIOURBEL,DIOURBEL
0,0.199561993,38.95,4,Dry,2024,333,NDINDY,DIOURBEL,DIOURBEL
0.110228889,0.2442426,34.17,1,Dry,2024,333,NDINDY,DIOURBEL,DIOURBEL
0.21602577,0.212048536,35.27349158,2,Dry,2024,333,NDINDY,DIOURBEL,DIOURBEL
0,0.205678571,37.55203268,3,Dry,2024,333,NDINDY,DIOURBEL,DIOURBEL
0,0.200796987,39.33791925,5,Dry,2021,334,TAIBA MOUTOUPHA,DIOURBEL,DIOURBEL
0,0.208592817,42.45,4,Dry,2021,334,TAIBA MOUTOUPHA,DIOURBEL,DIOURBEL
41.35149384,0.21401,39.25594541,6,Wet,2021,334,TAIBA MOUTOUPHA,DIOURBEL,DIOURBEL
377.3110352,0.469852643,30.7983473,8,Wet,2021,334,TAIBA MOUTOUPHA,DIOURBEL,DIOURBEL
41.55439377,0.296372222,35.42876289,7,Wet,2021,334,TAIBA MOUTOUPHA,DIOURBEL,DIOURBEL
0.413951218,0.226482478,36.52431223,2,Dry,2021,334,TAIBA MOUTOUPHA,DIOURBEL,DIOURBEL
122.8688507,0.513951439,35.07,9,Wet,2021,334,TAIBA MOUTOUPHA,DIOURBEL,DIOURBEL
0.00221879,0.2161902,39.04,3,Dry,2021,334,TAIBA MOUTOUPHA,DIOURBEL,DIOURBEL
0,0.330552703,39.64,11,Dry,2021,334,TAIBA MOUTOUPHA,DIOURBEL,DIOURBEL
0.669852078,0.252298583,37.7,1,Dry,2021,334,TAIBA MOUTOUPHA,DIOURBEL,DIOURBEL
34.46905899,0.409252046,37.11,10,Wet,2021,334,TAIBA MOUTOUPHA,DIOURBEL,DIOURBEL
0.093536004,0.254517012,39.41956401,12,Dry,2021,334,TAIBA MOUTOUPHA,DIOURBEL,DIOURBEL
266.3591003,0.50110226,36.07,8,Wet,2022,334,TAIBA MOUTOUPHA,DIOURBEL,DIOURBEL
66.86366272,0.2259,35.915,6,Wet,2022,334,TAIBA MOUTOUPHA,DIOURBEL,DIOURBEL
224.3517761,0.570661151,31.99,9,Wet,2022,334,TAIBA MOUTOUPHA,DIOURBEL,DIOURBEL
129.8769836,0.329786187,37.17,7,Wet,2022,334,TAIBA MOUTOUPHA,DIOURBEL,DIOURBEL
0,0.196383333,40.87,4,Dry,2022,334,TAIBA MOUTOUPHA,DIOURBEL,DIOURBEL
33.64786148,0.431220818,37.37,10,Wet,2022,334,TAIBA MOUTOUPHA,DIOURBEL,DIOURBEL
11.02009106,0.190530181,41.61332461,5,Dry,2022,334,TAIBA MOUTOUPHA,DIOURBEL,DIOURBEL
2.617078781,0.388039782,37.12,11,Dry,2022,334,TAIBA MOUTOUPHA,DIOURBEL,DIOURBEL
0,0.204461136,38.54,3,Dry,2022,334,TAIBA MOUTOUPHA,DIOURBEL,DIOURBEL
0.411442339,0.233736756,37.07,1,Dry,2022,334,TAIBA MOUTOUPHA,DIOURBEL,DIOURBEL
0.163918823,0.213028307,34.94,2,Dry,2022,334,TAIBA MOUTOUPHA,DIOURBEL,DIOURBEL
0,0.289284462,37.91,12,Dry,2022,334,TAIBA MOUTOUPHA,DIOURBEL,DIOURBEL
16.41996574,0.191566667,40.29724175,6,Wet,2023,334,TAIBA MOUTOUPHA,DIOURBEL,DIOURBEL
279.0945435,0.459930282,35.09057487,8,Wet,2023,334,TAIBA MOUTOUPHA,DIOURBEL,DIOURBEL
157.8960571,0.267093902,33.65,7,Wet,2023,334,TAIBA MOUTOUPHA,DIOURBEL,DIOURBEL
6.16908741,0.198342097,41.866,5,Dry,2023,334,TAIBA MOUTOUPHA,DIOURBEL,DIOURBEL
0.00458014,0.212000517,43.83,4,Dry,2023,334,TAIBA MOUTOUPHA,DIOURBEL,DIOURBEL
199.4062347,0.534787689,32.13,9,Wet,2023,334,TAIBA MOUTOUPHA,DIOURBEL,DIOURBEL
0.040303193,0.227975,33.83279831,2,Dry,2023,334,TAIBA MOUTOUPHA,DIOURBEL,DIOURBEL
0.469393909,0.2508395,36.44285714,1,Dry,2023,334,TAIBA MOUTOUPHA,DIOURBEL,DIOURBEL
0,0.322685714,38.41,11,Dry,2023,334,TAIBA MOUTOUPHA,DIOURBEL,DIOURBEL
0.008115099,0.21615082,40.22,3,Dry,2023,334,TAIBA MOUTOUPHA,DIOURBEL,DIOURBEL
41.99414063,0.4795,35.95,10,Wet,2023,334,TAIBA MOUTOUPHA,DIOURBEL,DIOURBEL
0.391851664,0.2512125,35.615,12,Dry,2023,334,TAIBA MOUTOUPHA,DIOURBEL,DIOURBEL
0.515873551,0.35398107,36.17,11,Dry,2024,334,TAIBA MOUTOUPHA,DIOURBEL,DIOURBEL
216.1915894,0.598085714,31.08853082,9,Wet,2024,334,TAIBA MOUTOUPHA,DIOURBEL,DIOURBEL
77.37884521,0.49278865,31.24,10,Wet,2024,334,TAIBA MOUTOUPHA,DIOURBEL,DIOURBEL
143.4032593,0.439878571,31.34103691,8,Wet,2024,334,TAIBA MOUTOUPHA,DIOURBEL,DIOURBEL
16.35000038,0.179783775,35.36,6,Wet,2024,334,TAIBA MOUTOUPHA,DIOURBEL,DIOURBEL
115.5884247,0.257433333,31.7064764,7,Wet,2024,334,TAIBA MOUTOUPHA,DIOURBEL,DIOURBEL
1.322290778,0.284533333,32.33,12,Dry,2024,334,TAIBA MOUTOUPHA,DIOURBEL,DIOURBEL
3.688640356,0.190288889,39.19,5,Dry,2024,334,TAIBA MOUTOUPHA,DIOURBEL,DIOURBEL
0,0.199328456,38.91,4,Dry,2024,334,TAIBA MOUTOUPHA,DIOURBEL,DIOURBEL
0.069918275,0.244308528,34.16731084,1,Dry,2024,334,TAIBA MOUTOUPHA,DIOURBEL,DIOURBEL
0.241249546,0.212016302,36.21,2,Dry,2024,334,TAIBA MOUTOUPHA,DIOURBEL,DIOURBEL
0,0.205454896,37.55788689,3,Dry,2024,334,TAIBA MOUTOUPHA,DIOURBEL,DIOURBEL
35.10076523,0.230766556,39.01534965,6,Wet,2021,335,TOUBA LAPPE,DIOURBEL,DIOURBEL
0,0.2064375,38.82,5,Dry,2021,335,TOUBA LAPPE,DIOURBEL,DIOURBEL
24.37300682,0.333281188,34.77518519,7,Wet,2021,335,TOUBA LAPPE,DIOURBEL,DIOURBEL
0,0.219023491,42.85,4,Dry,2021,335,TOUBA LAPPE,DIOURBEL,DIOURBEL
291.7381287,0.570880123,31.67,8,Wet,2021,335,TOUBA LAPPE,DIOURBEL,DIOURBEL
77.3466568,0.532440683,33.77727438,9,Wet,2021,335,TOUBA LAPPE,DIOURBEL,DIOURBEL
0.545691907,0.2348,36.01,2,Dry,2021,335,TOUBA LAPPE,DIOURBEL,DIOURBEL
0.637715459,0.26487,36.86,1,Dry,2021,335,TOUBA LAPPE,DIOURBEL,DIOURBEL
0,0.337178761,39.92,11,Dry,2021,335,TOUBA LAPPE,DIOURBEL,DIOURBEL
0.001502633,0.224243102,39.37,3,Dry,2021,335,TOUBA LAPPE,DIOURBEL,DIOURBEL
30.91110229,0.381556813,38.33,10,Wet,2021,335,TOUBA LAPPE,DIOURBEL,DIOURBEL
0.395028234,0.270289286,39.93,12,Dry,2021,335,TOUBA LAPPE,DIOURBEL,DIOURBEL
52.06877136,0.2278,36.36042279,6,Wet,2022,335,TOUBA LAPPE,DIOURBEL,DIOURBEL
206.0813293,0.520753524,40.77,8,Wet,2022,335,TOUBA LAPPE,DIOURBEL,DIOURBEL
153.1710358,0.620575,30.58737519,9,Wet,2022,335,TOUBA LAPPE,DIOURBEL,DIOURBEL
108.5512238,0.312917329,35.54,7,Wet,2022,335,TOUBA LAPPE,DIOURBEL,DIOURBEL
0,0.2006,40.97,4,Dry,2022,335,TOUBA LAPPE,DIOURBEL,DIOURBEL
7.377606392,0.193646754,42.61,5,Dry,2022,335,TOUBA LAPPE,DIOURBEL,DIOURBEL
0,0.211178667,38.16,3,Dry,2022,335,TOUBA LAPPE,DIOURBEL,DIOURBEL
0.429625154,0.2463875,36.16798565,1,Dry,2022,335,TOUBA LAPPE,DIOURBEL,DIOURBEL
30.00799561,0.385372038,39.13,10,Wet,2022,335,TOUBA LAPPE,DIOURBEL,DIOURBEL
2.080589533,0.351271429,38.53,11,Dry,2022,335,TOUBA LAPPE,DIOURBEL,DIOURBEL
0.249650121,0.222437808,35.27,2,Dry,2022,335,TOUBA LAPPE,DIOURBEL,DIOURBEL
0,0.293725,37.19,12,Dry,2022,335,TOUBA LAPPE,DIOURBEL,DIOURBEL
14.57248306,0.201479137,40.1,6,Wet,2023,335,TOUBA LAPPE,DIOURBEL,DIOURBEL
0.008818297,0.220036558,44.65,4,Dry,2023,335,TOUBA LAPPE,DIOURBEL,DIOURBEL
226.6197815,0.436522018,38.65,8,Wet,2023,335,TOUBA LAPPE,DIOURBEL,DIOURBEL
145.6994324,0.225225,35.59,7,Wet,2023,335,TOUBA LAPPE,DIOURBEL,DIOURBEL
117.8801727,0.59625298,31.95,9,Wet,2023,335,TOUBA LAPPE,DIOURBEL,DIOURBEL
3.65391922,0.202475,42.55,5,Dry,2023,335,TOUBA LAPPE,DIOURBEL,DIOURBEL
0.028307445,0.235266884,34.915,2,Dry,2023,335,TOUBA LAPPE,DIOURBEL,DIOURBEL
0.528948963,0.26241,35.9,1,Dry,2023,335,TOUBA LAPPE,DIOURBEL,DIOURBEL
0.00624862,0.224966667,40.77571429,3,Dry,2023,335,TOUBA LAPPE,DIOURBEL,DIOURBEL
0,0.320699343,39.86640465,11,Dry,2023,335,TOUBA LAPPE,DIOURBEL,DIOURBEL
30.13482475,0.527933333,36.35,10,Wet,2023,335,TOUBA LAPPE,DIOURBEL,DIOURBEL
0.339349151,0.263971215,36,12,Dry,2023,335,TOUBA LAPPE,DIOURBEL,DIOURBEL
112.5092773,0.65264723,32.055,9,Wet,2024,335,TOUBA LAPPE,DIOURBEL,DIOURBEL
103.984375,0.273082794,34.84232022,7,Wet,2024,335,TOUBA LAPPE,DIOURBEL,DIOURBEL
6.998150826,0.179586185,34.23312667,6,Wet,2024,335,TOUBA LAPPE,DIOURBEL,DIOURBEL
1.04154861,0.349991067,37.01,11,Dry,2024,335,TOUBA LAPPE,DIOURBEL,DIOURBEL
58.95976639,0.523016667,31.41,10,Wet,2024,335,TOUBA LAPPE,DIOURBEL,DIOURBEL
89.00327301,0.471735977,38.93,8,Wet,2024,335,TOUBA LAPPE,DIOURBEL,DIOURBEL
1.125174761,0.302876269,33.82,12,Dry,2024,335,TOUBA LAPPE,DIOURBEL,DIOURBEL
2.338496447,0.188275426,39.37,5,Dry,2024,335,TOUBA LAPPE,DIOURBEL,DIOURBEL
0,0.199439562,39.13,4,Dry,2024,335,TOUBA LAPPE,DIOURBEL,DIOURBEL
0.077128962,0.255052881,34.07,1,Dry,2024,335,TOUBA LAPPE,DIOURBEL,DIOURBEL
0.310703933,0.216588777,35.5,2,Dry,2024,335,TOUBA LAPPE,DIOURBEL,DIOURBEL
0,0.207285944,37.35,3,Dry,2024,335,TOUBA LAPPE,DIOURBEL,DIOURBEL
0,0.202,40.2,5,Dry,2021,336,DIAKHAO,FATICK,FATICK
0,0.23305,32.83,6,Wet,2021,336,DIAKHAO,FATICK,FATICK
0,0.21185,43.03,4,Dry,2021,336,DIAKHAO,FATICK,FATICK
0,0.4062,41.21,10,Wet,2021,336,DIAKHAO,FATICK,FATICK
0,0.506,35.21,8,Wet,2021,336,DIAKHAO,FATICK,FATICK
0,0.300533333,,7,Wet,2021,336,DIAKHAO,FATICK,FATICK
0,0.30865,40.48,11,Dry,2021,336,DIAKHAO,FATICK,FATICK
0,0.539611009,34.77,9,Wet,2021,336,DIAKHAO,FATICK,FATICK
0,0.22588507,36.41,2,Dry,2021,336,DIAKHAO,FATICK,FATICK
0,0.21475,39.18,3,Dry,2021,336,DIAKHAO,FATICK,FATICK
0,0.24665,38.59,1,Dry,2021,336,DIAKHAO,FATICK,FATICK
0,0.25925,38.08,12,Dry,2021,336,DIAKHAO,FATICK,FATICK
0,0.2586,33.73,6,Wet,2022,336,DIAKHAO,FATICK,FATICK
0,0.52855,,8,Wet,2022,336,DIAKHAO,FATICK,FATICK
0,0.593,31.33,9,Wet,2022,336,DIAKHAO,FATICK,FATICK
0,0.3268,,7,Wet,2022,336,DIAKHAO,FATICK,FATICK
0,0.19265,41.31,5,Dry,2022,336,DIAKHAO,FATICK,FATICK
0,0.4186,36.99,10,Wet,2022,336,DIAKHAO,FATICK,FATICK
0,0.37985,36.82,11,Dry,2022,336,DIAKHAO,FATICK,FATICK
0,0.19935,40.73,4,Dry,2022,336,DIAKHAO,FATICK,FATICK
0,0.29045,36.94,12,Dry,2022,336,DIAKHAO,FATICK,FATICK
0,0.2071,38.92,3,Dry,2022,336,DIAKHAO,FATICK,FATICK
0,0.21775,34.85,2,Dry,2022,336,DIAKHAO,FATICK,FATICK
0,0.23825,36.38,1,Dry,2022,336,DIAKHAO,FATICK,FATICK
0,0.5834,32.6,9,Wet,2023,336,DIAKHAO,FATICK,FATICK
0,0.54365,34.47,8,Wet,2023,336,DIAKHAO,FATICK,FATICK
0,0.20625,41.47,6,Wet,2023,336,DIAKHAO,FATICK,FATICK
0,0.20665,41.96,5,Dry,2023,336,DIAKHAO,FATICK,FATICK
0,0.234012209,33.9,2,Dry,2023,336,DIAKHAO,FATICK,FATICK
0,0.5455,33.05,10,Wet,2023,336,DIAKHAO,FATICK,FATICK
0,0.2175,43.37,4,Dry,2023,336,DIAKHAO,FATICK,FATICK
0,0.3633,,7,Wet,2023,336,DIAKHAO,FATICK,FATICK
0,0.38245,37.31,11,Dry,2023,336,DIAKHAO,FATICK,FATICK
0,0.2591,35.37,1,Dry,2023,336,DIAKHAO,FATICK,FATICK
0,0.22265,41.09,3,Dry,2023,336,DIAKHAO,FATICK,FATICK
0,0.27805,35.57,12,Dry,2023,336,DIAKHAO,FATICK,FATICK
0,0.65275,30.39,9,Wet,2024,336,DIAKHAO,FATICK,FATICK
0,0.572832418,32.34,10,Wet,2024,336,DIAKHAO,FATICK,FATICK
0,0.3501,35.09,11,Dry,2024,336,DIAKHAO,FATICK,FATICK
0,0.46785,28.91,8,Wet,2024,336,DIAKHAO,FATICK,FATICK
0,0.3136,,7,Wet,2024,336,DIAKHAO,FATICK,FATICK
0,0.2891,31.08,12,Dry,2024,336,DIAKHAO,FATICK,FATICK
0,0.194485615,38.98,6,Wet,2024,336,DIAKHAO,FATICK,FATICK
0,0.20637028,39.15,5,Dry,2024,336,DIAKHAO,FATICK,FATICK
0,0.2166,38.58,4,Dry,2024,336,DIAKHAO,FATICK,FATICK
0,0.2699,33.74,1,Dry,2024,336,DIAKHAO,FATICK,FATICK
0,0.23072976,36.28,2,Dry,2024,336,DIAKHAO,FATICK,FATICK
0,0.223225,37.37,3,Dry,2024,336,DIAKHAO,FATICK,FATICK
45.77295685,0.216485714,41.76,6,Wet,2021,337,DIAOULE,FATICK,FATICK
0,0.206398113,40.12,5,Dry,2021,337,DIAOULE,FATICK,FATICK
0,0.21695625,43.41,4,Dry,2021,337,DIAOULE,FATICK,FATICK
0.019908369,0.34841939,40.13,11,Dry,2021,337,DIAOULE,FATICK,FATICK
0.00506149,0.2247,39.28,3,Dry,2021,337,DIAOULE,FATICK,FATICK
0.218986183,0.239157519,36.74,2,Dry,2021,337,DIAOULE,FATICK,FATICK
0.521095932,0.263271892,38.44,1,Dry,2021,337,DIAOULE,FATICK,FATICK
84.03027344,0.28070128,38.31,7,Wet,2021,337,DIAOULE,FATICK,FATICK
353.2670593,0.48119085,31.79571429,8,Wet,2021,337,DIAOULE,FATICK,FATICK
55.32177353,0.429235277,38.13655873,10,Wet,2021,337,DIAOULE,FATICK,FATICK
96.02574158,0.5090381,34.27,9,Wet,2021,337,DIAOULE,FATICK,FATICK
0.05863351,0.269234809,37.7,12,Dry,2021,337,DIAOULE,FATICK,FATICK
75.18403625,0.275723291,35.93282759,6,Wet,2022,337,DIAOULE,FATICK,FATICK
223.6528778,0.539876805,30.87,8,Wet,2022,337,DIAOULE,FATICK,FATICK
149.5765228,0.372234571,35.59,7,Wet,2022,337,DIAOULE,FATICK,FATICK
213.8453064,0.588523801,30.61,9,Wet,2022,337,DIAOULE,FATICK,FATICK
1.968458772,0.431093258,35.65,11,Dry,2022,337,DIAOULE,FATICK,FATICK
18.59533119,0.19008125,40.91,5,Dry,2022,337,DIAOULE,FATICK,FATICK
0,0.200091441,40.71,4,Dry,2022,337,DIAOULE,FATICK,FATICK
0.015042911,0.211001619,38.57,3,Dry,2022,337,DIAOULE,FATICK,FATICK
59.81729889,0.485961523,34.73,10,Wet,2022,337,DIAOULE,FATICK,FATICK
0,0.32053,36.54,12,Dry,2022,337,DIAOULE,FATICK,FATICK
0.338198304,0.248750816,36,1,Dry,2022,337,DIAOULE,FATICK,FATICK
0,0.224015087,34.94,2,Dry,2022,337,DIAOULE,FATICK,FATICK
23.10243225,0.1945375,41.85224365,6,Wet,2023,337,DIAOULE,FATICK,FATICK
227.4063873,0.538044929,30.24,8,Wet,2023,337,DIAOULE,FATICK,FATICK
5.724429607,0.20443125,41.88617727,5,Dry,2023,337,DIAOULE,FATICK,FATICK
0.048974585,0.247718613,34.6,2,Dry,2023,337,DIAOULE,FATICK,FATICK
141.6294861,0.315866667,31.57,7,Wet,2023,337,DIAOULE,FATICK,FATICK
170.7871399,0.555338606,31.58366643,9,Wet,2023,337,DIAOULE,FATICK,FATICK
0.324925601,0.275625,35.31,1,Dry,2023,337,DIAOULE,FATICK,FATICK
0,0.2198375,43.29,4,Dry,2023,337,DIAOULE,FATICK,FATICK
44.07983398,0.557504423,32.97485368,10,Wet,2023,337,DIAOULE,FATICK,FATICK
0,0.398798167,37.13,11,Dry,2023,337,DIAOULE,FATICK,FATICK
0.007750033,0.235008416,41.4,3,Dry,2023,337,DIAOULE,FATICK,FATICK
0.482545525,0.291285377,35.34,12,Dry,2023,337,DIAOULE,FATICK,FATICK
233.8706055,0.630090632,29.97079772,9,Wet,2024,337,DIAOULE,FATICK,FATICK
93.17714691,0.573289579,32.38861969,10,Wet,2024,337,DIAOULE,FATICK,FATICK
0,0.368727888,35.73,11,Dry,2024,337,DIAOULE,FATICK,FATICK
159.6914978,0.530263766,28.77,8,Wet,2024,337,DIAOULE,FATICK,FATICK
145.6921387,0.333382859,33.09,7,Wet,2024,337,DIAOULE,FATICK,FATICK
16.07495117,0.188899764,39.67677123,6,Wet,2024,337,DIAOULE,FATICK,FATICK
4.456019402,0.203024658,38.71,5,Dry,2024,337,DIAOULE,FATICK,FATICK
1.984751463,0.304445778,31.85,12,Dry,2024,337,DIAOULE,FATICK,FATICK
0,0.214193424,38.24,4,Dry,2024,337,DIAOULE,FATICK,FATICK
0.037941225,0.271130687,34.06,1,Dry,2024,337,DIAOULE,FATICK,FATICK
0.055670585,0.233488075,35.21,2,Dry,2024,337,DIAOULE,FATICK,FATICK
0,0.222579916,37.50559547,3,Dry,2024,337,DIAOULE,FATICK,FATICK
43.53331757,0.214095566,37.0332196,6,Wet,2021,338,MBELLACADIAO,FATICK,FATICK
0,0.208023989,39.23,5,Dry,2021,338,MBELLACADIAO,FATICK,FATICK
0,0.217757834,42.21026667,4,Dry,2021,338,MBELLACADIAO,FATICK,FATICK
81.79377747,0.255925,31.83495575,7,Wet,2021,338,MBELLACADIAO,FATICK,FATICK
0.011329768,0.223662396,37.47,3,Dry,2021,338,MBELLACADIAO,FATICK,FATICK
0.468110025,0.229570635,34.66,2,Dry,2021,338,MBELLACADIAO,FATICK,FATICK
395.8053589,0.428011111,31.90125233,8,Wet,2021,338,MBELLACADIAO,FATICK,FATICK
123.7761765,0.455391667,33.11651476,9,Wet,2021,338,MBELLACADIAO,FATICK,FATICK
0.792761743,0.252813926,35.79,1,Dry,2021,338,MBELLACADIAO,FATICK,FATICK
60.8564949,0.365367016,36.65140609,10,Wet,2021,338,MBELLACADIAO,FATICK,FATICK
0.25193885,0.287291667,37.04,11,Dry,2021,338,MBELLACADIAO,FATICK,FATICK
0,0.246969399,35.41,12,Dry,2021,338,MBELLACADIAO,FATICK,FATICK
84.30511475,0.260876847,32.08839852,6,Wet,2022,338,MBELLACADIAO,FATICK,FATICK
243.8279724,0.466501002,28.45,8,Wet,2022,338,MBELLACADIAO,FATICK,FATICK
191.9714661,0.31146,31.71,7,Wet,2022,338,MBELLACADIAO,FATICK,FATICK
21.06688309,0.20212138,39.5,5,Dry,2022,338,MBELLACADIAO,FATICK,FATICK
237.7025452,0.50635,30.05219058,9,Wet,2022,338,MBELLACADIAO,FATICK,FATICK
81.07379913,0.404783333,33.80067171,10,Wet,2022,338,MBELLACADIAO,FATICK,FATICK
1.400609255,0.365336413,33.40647619,11,Dry,2022,338,MBELLACADIAO,FATICK,FATICK
0.031677231,0.208447679,37.68,3,Dry,2022,338,MBELLACADIAO,FATICK,FATICK
0,0.202281295,39.73,4,Dry,2022,338,MBELLACADIAO,FATICK,FATICK
0,0.303381244,33.84571096,12,Dry,2022,338,MBELLACADIAO,FATICK,FATICK
0.139981687,0.219848031,34.51,2,Dry,2022,338,MBELLACADIAO,FATICK,FATICK
0.54919678,0.239533598,34.7975,1,Dry,2022,338,MBELLACADIAO,FATICK,FATICK
26.91762352,0.194400903,38.81565217,6,Wet,2023,338,MBELLACADIAO,FATICK,FATICK
206.577301,0.522085202,30.16685714,9,Wet,2023,338,MBELLACADIAO,FATICK,FATICK
7.54093647,0.212074007,40.04443936,5,Dry,2023,338,MBELLACADIAO,FATICK,FATICK
232.1219788,0.459470375,28.95303462,8,Wet,2023,338,MBELLACADIAO,FATICK,FATICK
163.0926208,0.269883333,31.89774253,7,Wet,2023,338,MBELLACADIAO,FATICK,FATICK
0,0.223636938,42.35545746,4,Dry,2023,338,MBELLACADIAO,FATICK,FATICK
