MonthYear,GD_Conflict_SN1403,GD_Conflict_SN0701,GD_Conflict_SN0103,GD_Conflict_SN1102,GD_Conflict_SN0101,GD_Conflict_SN1001,GD_Conflict_SN1201,GD_Conflict_SN0502,GD_Conflict_SN1301,GD_Conflict_SN0902,GD_Conflict_SN0202,GD_Conflict_SN1002,GD_Conflict_SN0301,GD_Conflict_SN0802,GD_Conflict_SN1401,GD_Conflict_SN0302,GD_Conflict_SN1202,GD_Conflict_SN1204,GD_Conflict_SN0801,GD_Conflict_SN0603,GD_Conflict_SN1302,GD_Conflict_SN0303,GD_Conflict_SN0104,GD_Conflict_SN0102,GD_Conflict_SN0201,GD_Conflict_SN0803,GD_Conflict_SN1003,GD_Conflict_SN1203,GD_Conflict_SN1303,GD_Conflict_SN0403,GD_Conflict_SN0401,GD_Conflict_SN0601,GD_Conflict_SN0703,GD_Conflict_SN0203,GD_Conflict_SN0402,GD_Conflict_SN0702,GD_Conflict_SN0901,GD_Conflict_SN0503,GD_Conflict_SN1103,GD_Conflict_SN1101,GD_Conflict_SN0105,GD_Conflict_SN0404,GD_Conflict_SN1402,GD_Conflict_SN0903,GD_Conflict_SN0501,GD_Economic_SN1403,GD_Economic_SN0701,GD_Economic_SN0103,GD_Economic_SN1102,GD_Economic_SN0101,GD_Economic_SN1001,GD_Economic_SN1201,GD_Economic_SN0502,GD_Economic_SN1301,GD_Economic_SN0902,GD_Economic_SN0202,GD_Economic_SN1002,GD_Economic_SN0301,GD_Economic_SN0802,GD_Economic_SN1401,GD_Economic_SN0302,GD_Economic_SN1202,GD_Economic_SN1204,GD_Economic_SN0801,GD_Economic_SN0603,GD_Economic_SN1302,GD_Economic_SN0303,GD_Economic_SN0104,GD_Economic_SN0102,GD_Economic_SN0201,GD_Economic_SN0803,GD_Economic_SN1003,GD_Economic_SN1203,GD_Economic_SN1303,GD_Economic_SN0403,GD_Economic_SN0401,GD_Economic_SN0601,GD_Economic_SN0703,GD_Economic_SN0203,GD_Economic_SN0402,GD_Economic_SN0702,GD_Economic_SN0901,GD_Economic_SN0503,GD_Economic_SN1103,GD_Economic_SN1101,GD_Economic_SN0105,GD_Economic_SN0404,GD_Economic_SN1402,GD_Economic_SN0903,GD_Economic_SN0501,GD_Governance_SN1403,GD_Governance_SN0701,GD_Governance_SN0103,GD_Governance_SN1102,GD_Governance_SN0101,GD_Governance_SN1001,GD_Governance_SN1201,GD_Governance_SN0502,GD_Governance_SN1301,GD_Governance_SN0902,GD_Governance_SN0202,GD_Governance_SN1002,GD_Governance_SN0301,GD_Governance_SN0802,GD_Governance_SN1401,GD_Governance_SN0302,GD_Governance_SN1202,GD_Governance_SN1204,GD_Governance_SN0801,GD_Governance_SN0603,GD_Governance_SN1302,GD_Governance_SN0303,GD_Governance_SN0104,GD_Governance_SN0102,GD_Governance_SN0201,GD_Governance_SN0803,GD_Governance_SN1003,GD_Governance_SN1203,GD_Governance_SN1303,GD_Governance_SN0403,GD_Governance_SN0401,GD_Governance_SN0601,GD_Governance_SN0703,GD_Governance_SN0203,GD_Governance_SN0402,GD_Governance_SN0702,GD_Governance_SN0901,GD_Governance_SN0503,GD_Governance_SN1103,GD_Governance_SN1101,GD_Governance_SN0105,GD_Governance_SN0404,GD_Governance_SN1402,GD_Governance_SN0903,GD_Governance_SN0501,GD_Political_SN1403,GD_Political_SN0701,GD_Political_SN0103,GD_Political_SN1102,GD_Political_SN0101,GD_Political_SN1001,GD_Political_SN1201,GD_Political_SN0502,GD_Political_SN1301,GD_Political_SN0902,GD_Political_SN0202,GD_Political_SN1002,GD_Political_SN0301,GD_Political_SN0802,GD_Political_SN1401,GD_Political_SN0302,GD_Political_SN1202,GD_Political_SN1204,GD_Political_SN0801,GD_Political_SN0603,GD_Political_SN1302,GD_Political_SN0303,GD_Political_SN0104,GD_Political_SN0102,GD_Political_SN0201,GD_Political_SN0803,GD_Political_SN1003,GD_Political_SN1203,GD_Political_SN1303,GD_Political_SN0403,GD_Political_SN0401,GD_Political_SN0601,GD_Political_SN0703,GD_Political_SN0203,GD_Political_SN0402,GD_Political_SN0702,GD_Political_SN0901,GD_Political_SN0503,GD_Political_SN1103,GD_Political_SN1101,GD_Political_SN0105,GD_Political_SN0404,GD_Political_SN1402,GD_Political_SN0903,GD_Political_SN0501,GD_Social_SN1403,GD_Social_SN0701,GD_Social_SN0103,GD_Social_SN1102,GD_Social_SN0101,GD_Social_SN1001,GD_Social_SN1201,GD_Social_SN0502,GD_Social_SN1301,GD_Social_SN0902,GD_Social_SN0202,GD_Social_SN1002,GD_Social_SN0301,GD_Social_SN0802,GD_Social_SN1401,GD_Social_SN0302,GD_Social_SN1202,GD_Social_SN1204,GD_Social_SN0801,GD_Social_SN0603,GD_Social_SN1302,GD_Social_SN0303,GD_Social_SN0104,GD_Social_SN0102,GD_Social_SN0201,GD_Social_SN0803,GD_Social_SN1003,GD_Social_SN1203,GD_Social_SN1303,GD_Social_SN0403,GD_Social_SN0401,GD_Social_SN0601,GD_Social_SN0703,GD_Social_SN0203,GD_Social_SN0402,GD_Social_SN0702,GD_Social_SN0901,GD_Social_SN0503,GD_Social_SN1103,GD_Social_SN1101,GD_Social_SN0105,GD_Social_SN0404,GD_Social_SN1402,GD_Social_SN0903,GD_Social_SN0501
01/10/2014,0,2.068965517,1.960570981,0,0,0,0,0,0,0,0,0,2.90590461,0,2.352265811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.958990266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/11/2014,0,0,0,0,0,0,0,0,0,0,0,2.740641711,0,0,0,0,0,0,0,0,0,0,0,0,3.747714808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.021276596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.747714808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/12/2014,0,0,0,0,0,0,0,0,0,0,0,0,0,2.801461632,0,0,0,0,0,0,0,0,0,0,3.856932471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.816901408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.877366997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/01/2015,0,0,3.082614057,0,0,0,0,0,0,0,0,0,0,0,4.107648725,0,0,0,0,0,0,0,0,0,4.354869258,0,0,0,0,0,0,0,0,0,0,2.359108781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.870813397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.206500956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/02/2015,-7.211120765,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.211120765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.211120765,0,0,0,0,0,0,-1.930069514,0,0,0,0,0,0,0,0,0,0,-3.459459459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.581812953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/03/2015,0,-3.318708837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.212992545,0,0,0,0,0,0,0,0,0,0,0,0,0,1.884340481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.962343096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/04/2015,0,0,0,0,0,0,0,-12.76675402,0,0,0,0,-5.15083451,0,0,0,-6.451612903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.785634119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.473099915,0,0,0,0,0,0,0,0,0,0,0,0.525116805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/05/2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/06/2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.676111767,-4.479768786,0,2.469135802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.170600135,0,0,0,0,0,0,0,0,0,0,0,0,1.98019802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/07/2015,0,0,-6.219765031,1.439249919,-6.788247214,0,0,0,0,0,0,0,0,0,-6.219765031,-4.365079365,0,0,0,0,0,-0.556792873,0,0,0,0,0,0,0,0,0,0,0,-4.381236935,0,0,0,0,0,0,0,0,0,0,0,0,0,0.752688172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.395013012,0,1.837928154,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.847953216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.821180703,0,-1.316244638,0.485961123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.869379977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/08/2015,0,0,0,0,0,0,0,0,-7.13393138,0,0,-5.500618047,0,0,0,0,0,-4.110996917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.586510264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.219190969,0,-8.233226754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10.15625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/09/2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.907391518,0,0,0,0,0,0,0,0,0,0,-5.605381166,2.61707989,0,0,0,0,0,0,-5.098374679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.409677825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.464788732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/10/2015,0,0,-5.222889521,1.415052068,0,0,0,0,0,1.376597837,0,0,0,0,1.373002413,0,0,0,0,0,0,0,-2.465047829,0,0,0,0,0,0,0,0,0,0,-1.594131481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.848111025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.079617834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/11/2015,0,0,2.692294877,0,-0.914841683,0,0,-3.524196666,0,0,0,0,0,0,0,-1.591089897,0,0,0,0,0,0,-0.076216615,0,0,0,0,0,0,0,0,0,0,1.119402985,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.636537137,0,0,0,0,0,0,0,0,0,-3.389830508,0,0,-3.950617284,0,-2.350655993,0,0,0,0,-0.085855334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.601321707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.002728513,0,0,0,0,0,0,-6.291866029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/12/2015,0,0,2.341597796,0,-1.028216165,0,2.425897924,0,0,0,0,0,1.897810219,0,0,0,0,0,0,0,0,0,0,0,-3.109656301,0,0,0,0,0,0,0,0,-7.832346998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.905240993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/01/2016,0,-3.712871287,-0.108049703,0,0,0,2.973977695,0,0,0,0,0,0,0,0,0,-6.680613668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.092544987,0,0,0,0,0,0,0,0,0,1.294964029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.400954654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.108049703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/02/2016,0,0,-1.400560224,0,0,0,2.354222088,0,0,0,0,0,0,0,0,0,-6.694560669,0,0,0,0,0,0,0,0.67294751,0,0,0,0,0,0,0,0,5.825242718,0,0,0,2.047502048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.857142857,0,0,0,0,0,0,-7.18251286,0,0,0,0,-3.663366337,-3.095975232,-1.73973556,0,0,0,-6.039325843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.425099296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.80328149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/03/2016,2.004716981,0,-5.607459096,0,0,0,0,0,0,0,0,0,-0.417120986,1.714649217,0,0,0,0,0,0.807303186,1.892430279,0,0,0,0,0,0,0,-5.329153605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.866663595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.970245796,0,0,0,0,0,0,2.071005917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.329153605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/04/2016,-3.141087116,0,0,0,0,0,0,0,0,1.502890173,0,0,-0.436681223,0,0,0,0,-3.697478992,1.458254583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.598129594,0,0,0,0,0,0,0,0,1.726281948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.54767184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.083333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.469273743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/05/2016,0,0,0,0,0,0,0,-3.097893432,0,0,0,0,0,0,-2.193784278,0,0,-1.602779983,0.625,0,1.079586175,0,0,0,0,-7.407407407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.205761317,0,0,0,0,0,0,-9.458034194,0,-1.830294704,0,0,0,0,0,0,0,-3.557814485,0.625,0.227531286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.828600962,0,0,0,-5.363984674,0,0,0,0,0,0,0,0,0,0,-10.52631579,0,0,0,0,0,0,0,0,0,0,0,0,-10.69767442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.782060786,0,0,0,0,0,0,0,0,0,0,-5.782060786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/06/2016,0,0,0,0,-4.910127137,0.931315483,0,0,-7.339449541,0,0,3.583806853,0,0,0,0,0,-9.03307888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.149925037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.266054168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.339449541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.910127137,0,0,-3.639728563,0,0,0,-2.799121844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.149925037,0,0,0,0,0,0,0,0,0,0,0
01/07/2016,-5.930318755,0,0,0,0,0,0,2.856769667,0,0,0,2.487562189,5.592841163,0,-2.630162146,0,0,0,0,0,0,0,0,0,-7.34923391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.487562189,0,0,0,0,0,0,0,0,0,0,-0.37037037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.5625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.382642232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.510493341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
