month_year,SN0101,SN0102,SN0103,SN0104,SN0201,SN0202,SN0203,SN0301,SN0302,SN0303,SN0401,SN0402,SN0403,SN0404,SN0501,SN0502,SN0503,SN0601,SN0602,SN0603,SN0701,SN0702,SN0703,SN0801,SN0802,SN0803,SN0901,SN0902,SN0903,SN1001,SN1002,SN1003,SN1101,SN1102,SN1103,SN1201,SN1202,SN1203,SN1204,SN1301,SN1302,SN1303,SN1401,SN1402,SN1403
02_2016,2.200150013,0,1.457691431,0.803067525,0.617931772,0.332946444,0.307489345,0.32899041,0.223948618,0.180697294,0.040214539,0.117763408,0.332159921,0.182972422,0.146579556,0.084168403,0.031009769,0.128875684,0.088841623,0.079582609,0.381583136,0.231571708,0.398984179,1.016760231,1.40438987,1.145214081,1.017098908,1.397159222,1.103428562,1.289187817,1.091243946,1.586472478,0.105985989,0.490294965,0.304006325,0.311438986,0.367519196,0.531303937,0.408457632,0.463533666,0.809437561,0.943092703,0.193489316,0.118213275,0.28026887
03_2016,0.123016894,0,0.080058172,0.039956242,0.062401036,0.040290946,0.040160066,0.043080442,0.035380178,0.026383437,0.006094327,0.010963305,0.012776443,0.018404396,0.018423601,0.014570862,0.007533855,0.117905242,0.100492647,0.132332301,0.04231416,0.017693851,0.081847029,0.077884803,0.115477292,0.114206334,0.047786096,0.079974834,0.058741279,0.168662274,0.109836022,0.173063755,0.00809713,0.13098371,0.066046814,0.010543693,0.153764685,0.017981822,0.039365247,0.048699273,0.05719245,0.057824892,0.051900727,0.11437865,0.140717481
04_2016,0.012022682,0,0,0.001181871,0.0004087,0.004122989,0.012058332,0.000621406,0.031392148,0.019812211,0.013499299,0.009815849,0.01228493,0.01833612,0.026990419,0.002500515,0.003506246,7.656670464,5.509130662,10.54304919,0.011561649,0.001720348,0.344255691,0.000256739,0.013103252,0.00043182,0.020472797,0.107989012,0.058548242,0.004222108,0.012652189,0.00107629,0,0.000652764,0,1.842096634,0.658517929,0.010404983,0.940482648,0.003581557,0.007866163,0.00425526,0.142540471,0.053940592,0.00065558
05_2016,0.212608278,0,0.151056394,0.269039214,1.454324601,0.203286076,1.227587148,0.361915961,1.780186181,1.933718559,3.629011824,0.314688683,1.622019115,1.12214927,2.749795681,1.086837018,3.669914958,18.0435864,13.05144771,18.44082443,22.65568474,11.75271976,9.545115369,1.638306123,0.52766863,1.08702596,0.563611323,0.012369394,0.468713041,0.292353447,0.032641651,0.85696957,15.68732325,34.52377116,23.10369806,3.65232182,3.723797829,2.342797852,4.891030076,0.994982675,1.890113525,1.677644534,13.97059789,19.5776725,23.39358681
06_2016,5.325891972,0,4.655885696,5.811991374,10.81844768,12.07817307,14.88866224,12.35732085,19.28961241,18.18665177,35.92777726,35.017686,43.4410818,28.19664836,23.15733375,25.30723097,36.78853516,152.4306724,135.8774887,168.0025443,94.03612401,87.32016944,96.49037982,9.138895824,17.18119271,8.684508006,53.0846612,19.38541856,43.24420726,7.830210584,13.63961953,6.366979139,73.88426717,79.07096354,86.66659512,71.19943858,79.47152844,62.32622283,92.93096623,9.82103741,8.422393799,8.181463794,39.92315463,43.05683846,51.30706787
07_2016,60.82658386,0,62.33214569,82.75510661,147.899892,147.9853516,168.7375103,194.167879,221.3077784,185.1209059,263.7637774,241.975427,218.2531096,191.9243809,211.7847275,239.3016778,247.6491927,249.7829861,244.4363974,267.856681,244.3889006,233.416252,180.6452793,137.2634222,199.1538509,121.0281982,224.7731023,157.5934775,267.5497568,78.25082073,122.7337804,108.627273,290.0515544,302.3871419,316.0993089,207.6966991,193.0892089,184.8457711,176.5614665,158.3370944,119.7368945,110.9918589,293.2109375,281.6931742,291.1009971
08_2016,135.8009644,0,124.4744263,139.4863485,145.3268991,124.7970703,116.8720446,127.8030936,183.8524348,135.765337,179.5794447,184.3591252,160.677169,156.9449808,143.3730111,171.4871606,213.1084245,293.2445246,298.9347278,259.9519875,326.265625,274.6901125,279.357879,82.05060503,87.58890563,52.52878316,230.7316419,161.2692587,155.0438266,34.66934009,82.04976546,57.28565716,305.4627686,385.4686849,396.9625687,232.835092,220.6225203,164.1931386,231.5782476,132.2217398,157.0349902,118.8372883,376.9069684,337.9953192,376.6987305
09_2016,219.6343384,0,234.6187439,226.2965902,223.5845246,219.650293,190.5739875,232.6726832,272.9538835,229.7919671,264.555057,269.0625908,245.5659437,254.9799528,252.8527058,256.8912814,271.4893229,314.8519631,356.2546308,232.0205789,417.6756053,389.3061306,417.1990525,171.018562,160.2699311,124.5234375,141.1319101,77.31315861,164.5933336,85.10481425,79.21597516,145.6592134,369.1118164,399.6522786,418.3966346,161.0811012,196.6965822,228.9493037,292.0112808,211.7016827,211.2032422,170.9859448,438.9713093,478.2750202,495.6497738
10_2016,1.398943663,0,0.058179181,0,2.506828795,3.98283577,8.437516062,5.040147803,11.0781653,8.575549003,17.09863941,19.98252123,14.48657869,12.70063753,19.84457174,14.63701092,8.899786784,47.42270967,43.9203314,40.03764443,36.65248891,29.51779272,28.52911767,1.988398731,6.17722687,5.672827403,17.32425098,3.969713433,15.63137993,9.858388049,2.873861365,14.1947274,41.10388438,65.53904215,62.32546896,15.40010104,16.82445029,16.6532078,21.81270363,3.507775879,5.649202881,0.846690098,38.17811041,51.45890019,64.12097168
11_2016,1.658825159,0,0.812339187,1.416135152,1.285253565,0.931035995,0.428579933,1.671214487,1.354826992,1.200843224,2.437152759,3.556248864,3.277844881,3.031005571,1.461439551,1.032833412,2.176184489,11.19210111,12.65262333,10.44885207,9.589949324,6.4737024,12.63352934,3.979698697,1.87227156,3.72209549,3.137400813,2.795463917,4.52686588,2.102225446,2.405385701,2.84544925,7.00947698,10.40604553,9.006470397,6.897271755,5.852243106,3.297883938,7.772543048,1.531083562,3.080914001,4.175153786,7.013373013,7.618074614,8.538515593
12_2016,1.327550888,0,1.032070398,0.801928679,0.537442471,0.56299715,0.668141516,0.982741433,1.187901617,0.739123467,1.544099859,0.942861158,0.846135491,0.872838866,1.177119092,1.268185225,0.915282288,0.28054953,0.552435229,0.097107167,0.958978601,0.451671333,0.862591196,0.349218125,0.457357752,0.197067459,0.791658559,0.439217235,0.54251938,0.236173122,0.117492466,0.375428693,0.687172095,1.064945602,0.845976945,0.087810145,0.187865263,0.659030815,0.224784269,0.874904163,0.834887772,0.552518114,0.839045996,0.709344667,0.728485007
01_2017,2.529262543,0,2.395071507,2.058448156,0.731472989,0.562885094,0.601116482,0.746836344,0.5962767,0.511972476,0.474167695,0.360861446,0.198698583,0.442922988,0.519967614,0.448579945,0.358203049,0.004745045,0.006938162,0.009398215,0.038409272,0.017484679,0.021715608,0.918260044,0.556436794,0.591256539,0.078385721,0.242960952,0.239029337,0.221554695,0.298056701,0.490720683,0.086795479,0.088240536,0.082924853,0.01167671,0.014414117,0.087461065,0.01592573,1.248248643,1.505853577,1.573584013,0.198456819,0.194571791,0.159944584
02_2017,0,0,0,0,0.000272129,0.001554387,0.00408005,0.00747241,0.067957211,0.001232144,0.034629487,0.034677167,0.098775123,0.043565467,0.018404779,0.031802349,0.015145245,0,0.001334151,0.000203614,0.001753185,0.006102867,0.000393077,0,0.021077866,0,0.081101591,0.183195369,0.137057469,0,0.026809608,0,0.00537565,0.000531199,0.015555352,0.028901843,0.017138824,0.100355895,0.013559113,0.002953898,0,0,0.018335658,0.023671944,0.014833348
03_2017,0,0,0,0,0.000205287,0.000350907,0.001095619,4.09E-05,0.000912071,0,0.000322761,0.000512676,0.001223744,0.000526552,0.000155945,9.76E-05,0.001332517,0.015515542,0.004864789,0.01293854,8.82E-05,0.001374303,0.007160295,0.000614328,0.002921182,0.001210192,0.001105097,0.003078776,0.002155818,0.001403528,0.000990052,0.002642778,0.001421464,0.03860364,0.022419696,0.005717517,0.028892962,0.001882606,0.020313152,0.000314625,8.50E-05,5.06E-05,0.00560947,0.021070595,0.032710003
04_2017,0.145143569,0,0.047885258,0.078372265,0.06859265,0.012111206,0.033073752,0.078463494,0.194331734,0.048794422,0.210132225,0.259347561,0.303567937,0.184976578,0.087704734,0.124669779,0.269451955,0.396683783,0.512366787,0.427821631,1.558503297,1.28834524,0.571861835,0.139227301,0.066969714,0.081168989,0.390385895,0.25781046,0.398315365,0.068301135,0.091787342,0.026643323,0.142526368,0.413429801,0.274122008,0.094813632,0.034039915,0.72132303,0.401249154,0.154076092,0.174651566,0.157153335,1.020034702,0.608987348,0.270228411
05_2017,0.928661346,0,1.678231955,1.191473405,1.254698814,1.190432739,1.219267795,2.329220125,2.160528683,1.03092487,2.64003898,6.949689998,13.35576188,5.529569806,1.172582208,1.520280306,4.115502116,76.93813435,76.33650454,74.35971923,36.04758763,31.52229299,44.92705909,1.504579702,1.34997042,0.764749368,13.59988816,4.792265426,8.475077875,0.291819309,1.931481134,0.240734561,8.033834457,11.49333293,10.84488485,35.20366613,30.3371624,18.15871051,38.5022947,1.830761484,1.487449493,1.13192692,5.229219634,6.756589692,6.288687053
06_2017,15.09671307,0,19.72584534,23.17095947,47.87285987,59.54089355,77.17292866,44.15725743,54.32375417,67.47607422,89.5521999,109.0112418,123.3283306,92.02349278,61.2079304,61.14838947,87.7571224,171.6642795,167.5865203,146.3869133,141.3912672,133.6494576,156.55876,62.31849154,81.92407419,50.33340454,113.8393152,83.45898438,120.7029501,33.78874564,59.4187946,44.07446289,85.80506388,93.95772298,93.61669385,115.9272778,160.3315458,145.6879925,164.6437605,35.92344501,32.99618408,43.94996714,71.72602932,64.41810766,74.24545127
07_2017,121.03508,0,119.6017456,143.1083069,165.5712891,127.5766357,91.78035053,208.6210264,286.1549795,129.1649639,281.7390203,209.4714526,162.6807412,116.582584,199.9937595,274.8191919,298.861276,267.1480536,269.0863155,264.5192768,290.6198972,250.6051951,226.214449,52.27803395,60.60667215,32.17941793,83.54714573,32.59774993,101.8184302,14.73816697,19.80065324,27.03936136,317.9407552,324.2770508,330.5425395,163.3606264,160.8690846,143.8148777,176.0925413,202.9835036,168.5778906,86.76061441,342.8770205,368.1152344,356.8393298
08_2017,134.8838959,0,120.5868073,147.5862528,226.5540642,220.8318848,207.4397744,250.4773707,299.370468,218.9282352,280.4780405,275.6210029,262.4002364,237.6453236,226.7951601,272.1516393,317.0411719,387.3203793,406.2746976,329.6417026,516.4032587,457.3711186,472.4883228,143.1553102,151.592166,97.36427816,208.5322298,117.2157749,205.4599214,73.96618393,97.54487645,93.12735722,426.3569336,516.4276042,519.7474245,198.3543189,265.8806166,283.9574049,359.8393358,217.4092398,199.3031445,155.1543151,593.6345187,628.9253772,599.3560855
09_2017,75.87109375,0,77.4216156,82.68541463,111.7551737,102.9513794,81.82443719,82.55643858,88.13827367,82.06534831,76.48862437,66.1997411,73.75758121,73.56648917,75.85382527,70.98018058,68.3338151,183.1137487,194.2236328,167.8788015,147.6490709,120.4819989,132.0482048,87.18610491,87.56150037,68.23517863,165.6550382,93.29190702,141.6741071,52.47019407,71.00317951,60.3213943,110.4103394,177.165625,161.4559259,151.6922687,151.9690488,99.20443274,131.7423101,91.67949219,104.6915234,76.90968166,180.1052443,205.0322266,231.2624383
10_2017,6.757785797,0,4.756838799,4.781427701,14.80195261,10.97431564,14.50234825,9.161257689,14.74068473,17.14615885,44.30350639,47.87599927,44.92727822,45.44483804,25.13962164,20.49992596,30.06274089,50.20420172,47.21435153,41.87756301,34.88996296,42.20928294,37.50819689,14.80362925,32.15117111,10.42078273,38.22244353,6.024379996,44.41484958,0.64750647,4.313485079,9.378292741,39.34196218,55.83283691,58.68719415,29.8464366,33.21298399,46.51096298,35.28998213,12.14123817,16.71348511,5.898308585,37.1492934,50.00373788,61.34192537
11_2017,2.03852129,0,2.002889156,2.120966276,2.301992863,1.525582027,0.974201805,1.021362743,0.281061376,0.061552714,0.114935179,0.851475028,1.739593305,0.760137522,0.089473422,0.076297838,0.593064677,2.382901966,2.205803902,1.387928696,3.988184748,5.487528613,2.554051176,2.125876061,1.365438386,1.219623089,2.106668302,1.143342661,1.601528143,0.602233643,0.738970702,1.008291376,3.668165843,6.217545573,4.31331995,2.322056362,3.389449811,3.38896909,3.20595944,2.102686955,3.419241028,2.288136705,1.96919268,3.806760591,3.75355329
12_2017,0,0,0,0.075366934,0.093914235,0.069254446,0.042699224,0.003722519,0.001362053,0.003419951,0,0.002727971,0.010559204,0.007818649,0.00246242,0.004533997,0.001474718,0,0,0.000653821,0,0,0,0.258277405,0.172620113,0.195445339,0.01217959,0.211472888,0.02849163,0.172973389,0.107907543,0.381976325,0,0,0,0,0,0.000133525,0,0.014766471,0.108043947,0.211278684,0,0,0
01_2018,0,0,0,0,0,0,0,0,0.030227175,0,0.143094269,0.053917463,0.030744895,0.033991775,0.000757823,0.073284141,0.070975723,0.016440705,0.006781429,0.022062952,0.001605272,0.005145592,0.024915604,0.000315104,0,0.000349025,0.017071288,0.000390471,0.012190922,0.000101984,0.000124274,0,0.000220771,0.002201187,0.001618028,0.023841024,0.015241723,0.019058679,0.020531056,0,0,0.001694199,0.001645581,0.00094063,0
02_2018,0.108209565,0,0,0.0044741,0.001564347,0,0.00224897,0,0.000260952,0,0,0.000792182,0.002324123,0.000532893,0,0.000281406,0.001801118,9.76E-05,0.00012446,0.00050752,0.000796078,0.00044675,0.000233611,0.000993499,0.001161527,0,0.07308163,0.002415612,0.00942329,0,0,0,0.000915672,0.00028464,0,0.044045267,0.017180441,0.018450781,0.005646459,0.039541901,0.031230431,0.023904785,0.010709373,0.003455713,0.006330091
03_2018,0,0,0,0,0.000184871,0.000257682,5.14E-05,0.001155724,0.002813224,0.000348433,0.002842141,0.003443005,0.003334707,0.001931416,0.000415338,0.001348036,0.003599885,0.073167247,0.084121981,0.106346971,0.015783757,0.000567986,0.171195903,1.77E-05,1.54E-05,8.62E-05,0.001612928,0.000564263,0.000675745,0,6.41E-05,0,0.005946102,0.005365091,0.00287777,0.022394104,0.048066378,0.000172774,0.056944253,0.003544921,0.000364218,0,0.03982453,0.071111548,0.014721171
04_2018,0,0,0,0,0,0,2.43E-05,0,0.003051743,0,0.000909161,0.000769319,0.004703841,0.000245895,0,0.000910729,0.000493945,0.43474944,0.407842021,0.150849236,0.852774543,0.34015794,1.382122283,0.001169896,0.000161845,0.001566737,0.010677464,0,0.009862237,0.007130155,0.002165895,0,0.057510674,0.349152184,0.255791465,0.27555654,0.298351281,0.021621472,0.575823591,0,0,0.000127567,0.036652839,0.236139363,0.200273376
05_2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.889464223,0.081852451,2.182209117,0.134446479,0.712162285,0.254511894,0.000898618,0,0,0,0,0,0,0,0,0.064765314,0.302991104,0.420950628,0.026647551,0.228157962,0,0.3772531,0,0,0,0.042296689,0,0.012978582
06_2018,16.16698647,0,13.4028635,16.96423848,22.19199323,22.50357056,22.07767848,20.51907664,28.82552478,21.4246701,40.41843064,43.02415289,52.2702444,34.3431765,24.43012814,32.82911957,48.09741862,136.6678185,158.7177419,122.8518319,84.3572987,81.75039809,96.06961644,20.3511403,22.95761373,17.0594724,46.33563132,19.45370696,38.68575093,11.61250468,16.63258952,16.0578466,74.90786743,95.24460449,86.4643501,77.3794051,76.90205246,62.92454569,83.15123143,18.71362305,17.27233643,17.31794639,58.47041689,42.41760675,74.18151213
07_2018,5.756012917,0,5.56052494,8.756678263,31.87517142,37.36245728,47.88950067,41.19563802,84.64947095,53.90561148,95.16276921,89.04399641,119.0841,74.41472583,58.77767721,72.69345543,114.044974,212.7999299,240.2899446,177.5165829,245.9807679,180.6699841,205.7229471,32.93487136,71.72222564,33.79802195,186.7100608,94.66585665,162.7690232,29.53810152,72.05797437,20.0987612,198.6372477,240.0589193,237.541638,184.6495536,206.4204559,154.5660326,194.9533352,28.73941556,20.64118164,15.34881763,276.2378323,335.922077,308.0641704
08_2018,102.777298,0,103.4435272,121.4824524,205.5088098,217.7140625,192.2364952,228.6658136,271.2270745,206.6052434,258.8403716,220.3429097,155.657869,187.4903818,232.5698361,265.2538102,268.0207813,309.9326923,314.4835244,317.5099976,306.2789626,269.3392964,263.9173662,146.7627908,122.0458831,99.93986003,131.4726691,70.49807526,111.1362607,67.82005278,61.56525832,95.594112,295.7587484,322.1872721,333.5530134,210.1418425,190.8359226,142.3690812,213.0938201,176.24372,168.2993359,142.9407856,414.9679867,416.4239965,355.8481959
09_2018,98.49293518,0,114.5652084,125.7313436,163.3667616,154.0910156,145.4117881,175.7029791,227.0157198,180.8451522,243.3787479,234.2195222,191.6017295,201.6076061,204.5687643,217.3579182,237.474401,326.1260684,347.3250378,302.9148108,329.9249718,295.6812799,316.8183178,139.5906367,167.6992649,115.6276042,207.794129,132.9260424,210.2733875,97.80682763,104.79154,136.4176067,275.1589355,367.5036458,340.9592205,204.3045522,248.2849098,214.5283967,278.0919983,154.3827524,153.9071875,115.3736401,300.0778781,290.6353381,363.177683
10_2018,20.51908875,0,20.28713989,21.67302958,29.30147731,31.87860413,35.25906533,23.19998625,22.30314918,31.51221955,25.47855851,31.82399732,43.23705412,35.70990566,34.15728611,24.35028376,21.14271322,91.39206063,85.77998992,64.38251317,106.0297016,86.58322552,116.6435962,35.4609632,40.36588029,28.11639659,36.96999729,8.708877209,42.16184285,20.00084151,12.72220823,27.83835365,71.69028727,105.0473389,94.45731027,36.66512361,50.81983075,54.52145465,81.30814707,23.99914739,33.02856689,27.30043443,78.48493063,65.05959978,110.2441406
11_2018,1.314889193,0,1.173988938,1.236517747,2.319935088,2.497998047,2.643301512,2.004253519,2.417135442,2.446796319,3.363011953,4.000881816,5.324878893,4.560427684,2.588903101,2.461485065,3.370338542,2.172839695,3.890002343,1.444077766,4.707685591,4.827171763,4.465562861,1.688940751,2.485316479,0.960403999,2.460820063,2.11646803,4.521699365,0.582380092,0.779120738,1.188009854,5.887940725,5.213949076,5.099114722,3.052052948,3.034941752,4.214544147,3.34286978,2.56850539,2.570956116,1.138140598,4.500742945,4.14178572,4.398337916
12_2018,0,0,0,0,0.001583515,0.001284116,0,0,0,0,0,0,0,0,0,0,0,7.42E-06,0,0,0,0,0,0,9.31E-05,0,5.25E-05,0,1.44E-05,0.000158919,0.000643051,0,0,0.005124518,0.000499053,0,0,0,9.89E-06,0,0.001652764,6.99E-05,0,0,0
01_2019,0.607708633,0,0.5211097,0.388944228,0.118106568,0.120404851,0.340120391,0.309796498,0.34844067,0.47057636,0.455981538,0.375544836,0.249235053,0.473704284,0.436499852,0.342141011,0.245826645,0.018552089,0.04284315,0.013359295,0.211264241,0.079546849,0.144176067,0.051264813,0.352200245,0.050323466,0.165848861,0.347628128,0.312815164,0.285875036,0.153738881,0.234479904,0.089604785,0.240517966,0.150938914,0.040918846,0.056958157,0.128465288,0.053916101,0.31774336,0.193703461,0.120825821,0.174346562,0.171761562,0.220528
02_2019,0.535292864,0,0.425872743,0.174952626,0.117978816,0.048770952,0.041751805,0.080380884,0.072783688,0.109149933,0.008900755,0.056905508,0.137477574,0.085490389,0.053522587,0.021216357,0.006761135,0.020690229,0.012645414,0.00959769,0.104567605,0.068013343,0.25170868,0.357002316,0.299628521,0.573391835,0.240815418,0.290191362,0.203108017,0.795329966,0.421080478,1.062766042,0.034895251,0.053751397,0.032816596,0.168434143,0.274378147,0.211621459,0.204720159,0.054197194,0.107506809,0.325174349,0.074525055,0.043310634,0.061009426
03_2019,0,0,0,0,6.71E-05,0,2.26E-05,0,0.001314133,0,0.000778651,0.001054921,0.000237975,0.000104795,0.001029959,0.000643371,0.001343915,0.001083992,0.001636109,0.006588826,0.000926356,9.09E-05,0.019669497,0.000186211,0.000407028,0.001159663,0.000856913,2.67E-05,0.00019408,0.005706175,0.00151247,0.003202539,0.00048555,0.003243691,0.000166018,0.0043745,0.080252368,0.000341253,0.005701307,0,6.26E-05,0.000382748,0.005833116,0,0.000642005
04_2019,0,0,0,0.000199467,0.000221822,2.71E-05,0.001366707,0.000264582,0.000575099,0.002542176,0.000111329,0.001562266,0.00549753,0.0048066,0.007092528,0.000420016,0.000209992,2.591624203,0.238623004,2.515633652,0.009983458,0.002666241,0.261810019,0.004369943,0.001588758,0.00141104,0.001655601,0.001720027,0.002856123,3.74E-05,0.000247013,0.000255259,0,0,0,0.229683814,0.021280455,0.014103035,0.103607126,7.77E-05,0,0.003452496,0.007948254,0.006276303,0
05_2019,0,0,0,0,0,0,0,0,0,0,0,0,4.40E-05,2.57E-05,0,0,0,17.12221638,14.59546489,5.31545354,0.079853986,0.093961819,2.36373804,0.002468962,0,0.005569182,0.022814375,0,0.001450897,0.026175441,0,0.038622482,0.000248538,0.020803843,0.044160156,0.057047336,0.507502073,0.001055301,1.375816858,0,0,0.00162695,0.048001684,0.000551475,0
06_2019,0,0,0,0.345947107,0.719737357,1.736035538,8.489652132,7.959315508,28.82026509,16.19169734,36.59255569,50.97909475,52.87389494,33.59077195,21.39312298,27.02421995,70.31151042,102.2745977,110.3810011,75.32887332,208.822248,174.4855817,118.8697536,0.480435794,5.999174343,0,18.73655051,3.039276123,14.87541332,0,0.90697526,0,134.4261271,187.0193685,182.926232,46.33414079,51.71907863,46.6097359,67.34709133,1.547067848,0.070787048,0.527556304,62.29045438,27.3161116,89.16464073
07_2019,16.89243698,0,15.24613953,21.86985779,31.62066261,29.41934204,29.43234735,52.90041869,98.63049909,38.90436887,84.42203336,75.95099587,85.16952997,53.10346035,63.37922185,86.7972192,116.0859115,300.3919939,307.9023438,313.1224258,257.1555286,187.3555558,170.9954081,18.6129233,37.92135212,14.9845403,72.73982828,29.61952955,81.341243,11.90435142,21.96954488,14.29651931,198.240682,275.7736654,261.1172948,184.704816,155.806495,97.64058254,155.8852298,42.73541917,28.44145508,20.53973103,223.9207974,193.3520845,230.7061061
08_2019,138.3243103,0,158.3858337,167.0355123,233.7458444,231.7949951,205.4034488,258.6424659,297.8346291,229.9779647,248.281989,235.8425236,190.7034848,205.6248526,238.7095798,277.3447106,281.3109635,303.1455662,289.1077999,324.0037117,289.0703829,308.0178891,267.0068567,145.9096863,128.4522638,87.87178548,191.1667182,121.3893759,164.3224947,52.49692487,72.62942653,82.43118602,308.0823364,345.030013,340.9639423,194.055719,208.4596977,196.5543818,245.0720992,214.6194712,205.7968945,157.5538478,354.3389009,343.9661571,334.516139
09_2019,198.6272888,0,202.7189484,191.6271362,157.1652468,153.686792,136.3431846,144.2396956,187.5200053,152.9200471,192.3428394,170.3684366,130.4951172,146.0749005,165.4048209,181.8447426,185.2310417,262.0629841,280.2644909,253.9850635,291.978674,225.2775428,265.1136137,118.4250764,124.2424336,95.27365112,104.0013794,80.17971021,128.5934668,78.8895861,58.31132317,106.0106327,213.3377482,290.5416667,280.6017771,132.7387716,143.0198972,134.0121264,190.3886281,153.1122145,179.2645508,132.6433083,279.175018,307.3909617,312.8058697
10_2019,70.05238342,0,62.4152298,63.16127523,44.77256483,34.39515991,28.26009971,42.92023336,71.69206993,37.80701623,57.99377111,58.75006813,67.53360146,54.39156471,49.51827482,57.17602939,63.37497396,107.2726362,105.1312216,97.85199653,96.10902309,80.79774582,127.6521567,38.09150317,38.99717028,38.73409526,103.6591378,43.17180687,79.76500866,46.47013173,34.04100737,54.41958513,75.0000356,75.21772461,77.36496609,82.72209821,106.9499731,78.57038043,116.7217804,43.12647987,63.70126953,48.18303245,141.3306169,146.8815329,129.5365825
11_2019,0.000859792,0,0,0,0.006890381,0.004485464,0.00025256,0.024302211,0.038414457,0,0.074151232,0.032069414,0,0.019685885,0.000393234,0.000882021,0.060766627,3.72933986,5.595657841,3.031354765,6.535492768,2.126763216,9.479417517,0.056488937,0.179486417,0.543780406,0.01663583,0.024082139,0.018408844,0.042321806,0.212114266,0.112275913,0.056639334,4.588186646,1.398117736,0.553453586,1.209086373,0.037325366,3.107601422,0.017984412,7.65E-05,1.73E-05,0.707815762,0.730192382,1.544985319
12_2019,0,0,0,0.076778074,0,0,0.00058248,0.002381314,0.053233174,0.000820908,0.069657944,0.010923433,0.001966279,0.001437571,0.047158247,0.07928237,0.025794605,0.100524161,0.177815191,0.014057898,0.732663404,0.22956576,0.527156546,0,0,6.42E-05,0.022256444,0.001328688,0.002398271,0.001411928,0.000225991,0,0.197880944,0.681499736,0.46789534,0.016506128,0.040977744,0.01154276,0.064806652,0.004336499,0.003947703,0,0.174390902,0.274186019,0.379091614
01_2020,0.435747564,0,0.401840776,0.45877552,0.252094289,0.270023298,0.284467396,0.211250612,0.191970677,0.212191508,0.215866102,0.20975277,0.108859439,0.22152674,0.233069397,0.196588954,0.167951406,0.002821964,0.001268485,0.006301511,0.000928371,0.000312473,0.00639855,0.363385021,0.346223245,0.377525806,0.036587743,0.098473704,0.114823608,0.44462415,0.289512037,0.406723812,0.012777661,0.006485506,0.011581409,0.010203256,0.01330755,0.051905421,0.014858484,0.343186334,0.325990143,0.404392385,0.035650596,0.000427168,0.039433893
02_2020,0.142830655,0,0.057938777,0.111340582,0.204232581,0.117925513,0.094936371,0.045824731,0.028871675,0.039963817,0.006277622,0.021382301,0.082549258,0.046415212,0.024791843,0.006070986,0.004690725,0.000698206,0,2.84E-05,0.082000251,0.023764622,0.042854969,0.148382345,0.369581628,0.069324563,0.2035739,0.357456562,0.356624807,0.351621871,0.373951176,0.021043329,0.01010086,0.163082377,0.096376168,0.012068728,0.01206667,0.097453731,0.015955101,0.147711372,0.20930378,0.175620462,0.047734995,0.011142587,0.063777572
03_2020,0,0,0,0,0,0,0,0,2.16E-05,0,0,6.04E-05,0.000267246,0,0,0,9.49E-05,0.022446215,0.020117623,0.030443994,3.50E-05,4.23E-05,0.000421181,9.86E-06,3.12E-06,1.38E-05,0.001086922,0.000183583,0.000129084,0.000680816,0.000101841,9.82E-05,0.001989511,0.044241826,0.028769598,0.00067021,0.012227735,0.000351882,0.000712592,0,0,0,0.015158941,0.105301512,0.077101595
04_2020,0,0,0,0,2.61E-05,0.000237344,0.009709015,0.000244626,0.020484283,0.027204645,0.028519382,0.02061129,0.018039168,0.039065658,0.05386684,0.004911069,0.003694733,4.441135504,7.328738305,1.652383972,0.715563525,0.004029132,0.914389184,0.000178645,0.00406555,0.000659381,0.044889425,0.006285817,0.034429802,0.000120338,0.000416351,0.001091916,0,0.020977312,0.000151617,0.282366798,0.051363214,0.013135429,0.298266184,0.000269225,0,0.000202574,0.017628555,0,8.53E-05
